AC DEXAMETASONA, ACETATO DEXAMETASONA,
DICLOFENACO POTASSICO, DICLOFENACO POTASSICO
DICLOFENACO POTASSICO, DICLOFENACO POTASSICO
DICLOFENACO POTASSICO, DICLOFENACO POTASSICO
DICLOFENACO SODICO, DICLOFENACO SODICO
DICLOFENACO SODICO, DICLOFENACO SODICO
DICLOFENACO SODICO, DICLOFENACO SODICO
DIMETICONA, DIMETICONA
DIMETICONA, DIMETICONA
DIMETICONA, DIMETICONA
DIPROPIONATO BETAMETASONA, DIPROPIONATO BETAMETASONA
DIPROPIONATO BETAMETASONA, DIPROPIONATO BETAMETASONA
ESPIRONOLACTONA, ESPIRONOLACTONA
ESPIRONOLACTONA, ESPIRONOLACTONA
ESPIRONOLACTONA, ESPIRONOLACTONA
ESPIRONOLACTONA, ESPIRONOLACTONA
ESPIRONOLACTONA, ESPIRONOLACTONA
ESPIRONOLACTONA, ESPIRONOLACTONA
FENOFIBRATO, FENOFIBRATO
FENOXIMETILPENIC POT, FENOXIMETILPENICILINA POTASSICA
FINASTERIDA, FINASTERIDA
FINASTERIDA, FINASTERIDA
FINASTERIDA, FINASTERIDA
FINASTERIDA, FINASTERIDA
FINASTERIDA, FINASTERIDA
FLUCONAZOL, FLUCONAZOL
FLUCONAZOL, FLUCONAZOL
FLUCONAZOL, FLUCONAZOL
FOSF CLINDAMICINA, FOSFATO CLINDAMICINA
FOSF CLINDAMICINA, FOSFATO CLINDAMICINA
FOSF CLINDAMICINA, FOSFATO CLINDAMICINA
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
FUROATO MOMETASONA, FUROATO MOMETASONA
FUROATO MOMETASONA, FUROATO MOMETASONA
GABAPENTINA, GABAPENTINA
GABAPENTINA, GABAPENTINA
GABAPENTINA, GABAPENTINA
GENFIBROZILA, GENFIBROZILA
GENFIBROZILA, GENFIBROZILA
GENFIBROZILA, GENFIBROZILA
GENFIBROZILA, GENFIBROZILA
GLIBENCLAMIDA, GLIBENCLAMIDA
GLIBENCLAMIDA, GLIBENCLAMIDA
GLIMEPIRIDA, GLIMEPIRIDA
GLIMEPIRIDA, GLIMEPIRIDA
GUAIFENESINA, GUAIFENESINA
GUAIFENESINA, GUAIFENESINA
HALOPERIDOL, HALOPERIDOL
HIDROCLOROTIAZIDA, HIDROCLOROTIAZIDA
HIDROCLOROTIAZIDA, HIDROCLOROTIAZIDA
HIDROCORTISONA, HIDROCORTISONA
HIDROCORTISONA, HIDROCORTISONA
HIDROQUINONA, HIDROQUINONA
HIDROXIDO ALUMINIO, HIDROXIDO ALUMINIO
IBUPROFENO, IBUPROFENO
IBUPROFENO, IBUPROFENO
IBUPROFENO, IBUPROFENO
LANSOPRAZOL, LANSOPRAZOL
LANSOPRAZOL, LANSOPRAZOL
LANSOPRAZOL, LANSOPRAZOL
LANSOPRAZOL, LANSOPRAZOL
LANSOPRAZOL, LANSOPRAZOL
LANSOPRAZOL, LANSOPRAZOL
LEVOFLOXACINO, LEVOFLOXACINO
LEVOFLOXACINO, LEVOFLOXACINO
LEVOFLOXACINO, LEVOFLOXACINO
LEVOFLOXACINO, LEVOFLOXACINO
LIDOCAINA, LIDOCAINA
LIDOCAINA, LIDOCAINA
LIDOCAINA, LIDOCAINA
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LORATADINA, LORATADINA
LORAZEPAM, LORAZEPAM
LORAZEPAM, LORAZEPAM
LOSARTANA POTASSICA, LOSARTANA POTASSICA
LOSARTANA POTASSICA, LOSARTANA POTASSICA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO TIMOLOL, MALEATO TIMOLOL
MALEATO TIMOLOL, MALEATO TIMOLOL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MEBENDAZOL, MEBENDAZOL
MEBENDAZOL, MEBENDAZOL
MELOXICAM, MELOXICAM
MELOXICAM, MELOXICAM
MELOXICAM, MELOXICAM
MELOXICAM, MELOXICAM
MESALAZINA, MESALAZINA
MESALAZINA, MESALAZINA
MESILATO DOXAZOSINA, MESILATO DOXAZOSINA
METILDOPA, METILDOPA
METILDOPA, METILDOPA
METILDOPA, METILDOPA
METILDOPA, METILDOPA
METRONIDAZOL, METRONIDAZOL
MICOFENOLATO MOFETILA, MICOFENOLATO MOFETILA
NIMESULIDA, NIMESULIDA
NIMESULIDA, NIMESULIDA
NIMESULIDA, NIMESULIDA
NIMODIPINO, NIMODIPINO
NIMODIPINO, NIMODIPINO
NISTATINA, NISTATINA
NISTATINA, NISTATINA
NISTATINA, NISTATINA
NITRATO ISOCONAZOL, NITRATO ISOCONAZOL
NITRATO ISOCONAZOL, NITRATO ISOCONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRAZEPAM, NITRAZEPAM
NORFLOXACINO, NORFLOXACINO
NORFLOXACINO, NORFLOXACINO
OFLOXACINO, OFLOXACINO
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
OMEPRAZOL, OMEPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PANTOPRAZOL, PANTOPRAZOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PENTOXIFILINA, PENTOXIFILINA
PENTOXIFILINA, PENTOXIFILINA
PENTOXIFILINA, PENTOXIFILINA
PIROXICAM, PIROXICAM
PIROXICAM, PIROXICAM
PIROXICAM, PIROXICAM
PIROXICAM, PIROXICAM
PROPIONATO CLOBETASOL, PROPIONATO CLOBETASOL
PROPIONATO CLOBETASOL, PROPIONATO CLOBETASOL
PROPIONATO CLOBETASOL, PROPIONATO CLOBETASOL
RIFAMICINA, RIFAMICINA
RISEDRONATO SODICO, RISEDRONATO SODICO
RISEDRONATO SODICO, RISEDRONATO SODICO
RISPERIDONA, RISPERIDONA
SECNIDAZOL, SECNIDAZOL
SECNIDAZOL, SECNIDAZOL
SINVASTATINA, SINVASTATINA
SINVASTATINA, SINVASTATINA
SULFATO MORFINA, SULFATO MORFINA PENTAIDRATADO
SULFATO MORFINA, SULFATO MORFINA PENTAIDRATADO
SULFATO MORFINA, SULFATO MORFINA PENTAIDRATADO
SULFATO MORFINA, SULFATO MORFINA PENTAIDRATADO
SULFATO TERBUTALINA, SULFATO TERBUTALINA
SULFATO SALBUTAMOL, SULFATO SALBUTAMOL
TARTARATO METOPROLOL, TARTARATO METOPROLOL
TARTARATO METOPROLOL, TARTARATO METOPROLOL
TENOXICAM, TENOXICAM
TIABENDAZOL, TIABENDAZOL
TIABENDAZOL, TIABENDAZOL
TINIDAZOL, TINIDAZOL
TINIDAZOL, TINIDAZOL
TIOCONAZOL, TIOCONAZOL
TIOCONAZOL, TIOCONAZOL
TIOCONAZOL, TIOCONAZOL
TOPIRAMATO, TOPIRAMATO
TOPIRAMATO, TOPIRAMATO
TOPIRAMATO, TOPIRAMATO
TROMETAMOL CETOROLACO, TROMETAMOL CETOROLACO
VALERATO BETAMETASONA, VALERATO BETAMETASONA
VALERATO BETAMETASONA, VALERATO BETAMETASONA
VALERATO BETAMETASONA, VALERATO BETAMETASONA
VALERATO BETAMETASONA, VALERATO BETAMETASONA
VALPROATO SODIO, VALPROATO SODIO
ZOPICLONA, ZOPICLONA
ZOPICLONA, ZOPICLONA
ACEBROFILINA, ACEBROFILINA
ACEBROFILINA, ACEBROFILINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACETILCISTEINA, ACETILCISTEINA
ACICLOVIR, ACICLOVIR
ACIDO MEFENAMICO, ACIDO MECLOFENAMICO
ADAPALENO, ADAPALENO
ADAPALENO, ADAPALENO
ALBENDAZOL, ALBENDAZOL
ALBENDAZOL, ALBENDAZOL
ALBENDAZOL, ALBENDAZOL
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
ATENOLOL, ATENOLOL
AZITROMICINA DIIDRATADA, AZITROMICINA DI-HIDRATADA
BETAMETASONA, BETAMETASONA
BETAMETASONA, BETAMETASONA
BETAMETASONA, BETAMETASONA
BEZAFIBRATO, BEZAFIBRATO
BROMIDRATO FENOTEROL, BROMIDRATO FENOTEROL
BROMIDRATO FENOTEROL, BROMIDRATO FENOTEROL
BROMIDRATO FENOTEROL, BROMIDRATO FENOTEROL
BROMOPRIDA, BROMOPRIDA
BROMOPRIDA, BROMOPRIDA
BUTILBROMETO ESCOPOLAMINA, BUTILBROMETO ESCOPOLAMINA
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CARBOCISTEINA, CARBOCISTEINA
CARBOCISTEINA, CARBOCISTEINA
CARBOCISTEINA, CARBOCISTEINA
CEFACLOR, CEFACLOR
CEFACLOR, CEFACLOR
CEFALEXINA, CEFALEXINA
CEFALEXINA MONOIDRATADA, CEFALEXINA MONOIDRATADA
CETOCONAZOL, CETOCONAZOL
CETOCONAZOL, CETOCONAZOL
CETOPROFENO, CETOPROFENO
CETOPROFENO, CETOPROFENO
CICLOSPORINA, CICLOSPORINA
CICLOSPORINA, CICLOSPORINA
CICLOSPORINA, CICLOSPORINA
CLONAZEPAM, CLONAZEPAM
CLOR DILTIAZEM, CLORIDRATO DILTIAZEM
CLOR DILTIAZEM, CLORIDRATO DILTIAZEM
CLOR DILTIAZEM, CLORIDRATO DILTIAZEM
CLOR METOCLOPRAMIDA, CLORIDRATO METOCLOPRAMIDA MONOIDRATADO
CLOR NAFAZOLINA, CLORIDRATO NAFAZOLINA
CLORIDRATO AMBROXOL, CLORIDRATO AMBROXOL
CLORIDRATO AMBROXOL, CLORIDRATO AMBROXOL
CLORIDRATO ANFEPRAMONA, CLORIDRATO ANFEPRAMONA
CLORIDRATO ANFEPRAMONA, CLORIDRATO ANFEPRAMONA
CLORIDRATO AZELASTINA, CLORIDRATO AZELASTINA
CLORIDRATO BETAXOLOL, CLORIDRATO BETAXOLOL
CLORIDRATO BROMEXINA, CLORIDRATO BROMEXINA
CLORIDRATO CIPROFLOXACINO, CLORIDRATO CIPROFLOXACINO MONOIDRATADO
CLORIDRATO CLINDAMICINA, CLORIDRATO CLINDAMICINA MONOIDRATADO
CLORIDRATO CLOBUTINOL, CLORIDRATO CLOBUTINOL
CLORIDRATO CLOMIPRAMINA, CLORIDRATO CLOMIPRAMINA
CLORIDRATO CLOMIPRAMINA, CLORIDRATO CLOMIPRAMINA
CLORIDRATO DOBUTAMINA, CLORIDRATO DOBUTAMINA
CLORIDRATO DOXICICLINA, CLORIDRATO DOXICICLINA
CLORIDRATO FENOXAZOLINA, CLORIDRATO FENOXAZOLINA
CLORIDRATO FENOXAZOLINA, CLORIDRATO FENOXAZOLINA
CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA
CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA
CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA
CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA
CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA
CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA
CLORIDRATO FLUOXETINA, CLORIDRATO FLUOXETINA
CLORIDRATO LIDOCAINA, CLORIDRATO LIDOCAINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO METFORMINA, CLORIDRATO METFORMINA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO OXIBUTININA, CLORIDRATO OXIBUTININA
CLORIDRATO OXIMETAZOLINA, CLORIDRATO OXIMETAZOLINA
CLORIDRATO OXIMETAZOLINA, CLORIDRATO OXIMETAZOLINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TICLOPIDINA, CLORIDRATO TICLOPIDINA
CLORIDRATO TICLOPIDINA, CLORIDRATO TICLOPIDINA
CLORIDRATO TRAMADOL, CLORIDRATO TRAMADOL
CLORIDRATO TRAMADOL, CLORIDRATO TRAMADOL
CLORIDRATO VERAPAMIL, CLORIDRATO VERAPAMIL
CLOTRIMAZOL, CLOTRIMAZOL
CLOTRIMAZOL, CLOTRIMAZOL
CLOTRIMAZOL, CLOTRIMAZOL
DEFLAZACORTE, DEFLAZACORTE
DEFLAZACORTE, DEFLAZACORTE
DESONIDA, DESONIDA
DESONIDA, DESONIDA
DESONIDA, DESONIDA
DESONIDA, DESONIDA
DEXAMETASONA, DEXAMETASONA
DEXAMETASONA, DEXAMETASONA
DEXAMETASONA, DEXAMETASONA
DEXAMETASONA, DEXAMETASONA
DIAZEPAM, DIAZEPAM
DIAZEPAM, DIAZEPAM
DICLOFENACO COLESTIRAMINA, DICLOFENACO COLESTIRAMINA
DICLOFENACO COLESTIRAMINA, DICLOFENACO COLESTIRAMINA
DICLOFENACO DIETILAMONIO, DICLOFENACO DIETILAMONIO
DICLOFENACO SODICO, DICLOFENACO SODICO
DIMETICONA, DIMETICONA
DIMETICONA, DIMETICONA
DIMETICONA, DIMETICONA
DIPROPIONATO BETAMETASONA, DIPROPIONATO BETAMETASONA
DIPROPIONATO BETAMETASONA, DIPROPIONATO BETAMETASONA
FINASTERIDA, FINASTERIDA
FINASTERIDA, FINASTERIDA
FOSFATO CLINDAMICINA, FOSFATO CLINDAMICINA
FOSFATO CLINDAMICINA, FOSFATO CLINDAMICINA
FOSFATO CLINDAMICINA, FOSFATO CLINDAMICINA
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
FUMARATO CETOTIFENO, FUMARATO CETOTIFENO
FUROATO MOMETASONA, FUROATO MOMETASONA
FUROATO MOMETASONA, FUROATO MOMETASONA
GABAPENTINA, GABAPENTINA
GABAPENTINA, GABAPENTINA
GENFIBROZILA, GENFIBROZILA
GENFIBROZILA, GENFIBROZILA
GLIBENCLAMIDA, GLIBENCLAMIDA
GUAIFENESINA, GUAIFENESINA
GUAIFENESINA, GUAIFENESINA
HALOPERIDOL, HALOPERIDOL
HIDROCLOROTIAZIDA, HIDROCLOROTIAZIDA
HIDROCLOROTIAZIDA, HIDROCLOROTIAZIDA
HIDROCORTISONA, HIDROCORTISONA
HIDROCORTISONA, HIDROCORTISONA
IBUPROFENO, IBUPROFENO
LANSOPRAZOL, LANSOPRAZOL
LANSOPRAZOL, LANSOPRAZOL
LANSOPRAZOL, LANSOPRAZOL
LANSOPRAZOL, LANSOPRAZOL
LEVOFLOXACINO, LEVOFLOXACINO
LEVOFLOXACINO, LEVOFLOXACINO
LEVOFLOXACINO, LEVOFLOXACINO
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LISINOPRIL, LISINOPRIL
LORATADINA, LORATADINA
LORAZEPAM, LORAZEPAM
LORAZEPAM, LORAZEPAM
LOSARTANA POTASSICA, LOSARTANA POTASSICA
LOSARTANA POTASSICA, LOSARTANA POTASSICA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO DEXCLORFENIRAMINA, MALEATO DEXCLORFENIRAMINA
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO ENALAPRIL, MALEATO ENALAPRIL
MALEATO TIMOLOL, MALEATO TIMOLOL
MALEATO TIMOLOL, MALEATO TIMOLOL
MEBENDAZOL, MEBENDAZOL
MELOXICAM, MELOXICAM
MELOXICAM, MELOXICAM
MESALAZINA, MESALAZINA
MESALAZINA, MESALAZINA
MESILATO DOXAZOSINA, MESILATO DOXAZOSINA
METRONIDAZOL, METRONIDAZOL
MICOFENOLATO MOFETILA, MICOFENOLATO MOFETILA
NIMODIPINO, NIMODIPINO
NISTATINA, NISTATINA
NISTATINA, NISTATINA
NITRATO ISOCONAZOL, NITRATO ISOCONAZOL
NITRATO ISOCONAZOL, NITRATO ISOCONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRATO MICONAZOL, NITRATO MICONAZOL
NITRAZEPAM, NITRAZEPAM
NORFLOXACINO, NORFLOXACINO
OFLOXACINO, OFLOXACINO
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PARACETAMOL, PARACETAMOL
PIROXICAM, PIROXICAM
PREDNISONA, PREDNISONA
PREDNISONA, PREDNISONA
PROPIONATO CLOBETASOL, PROPIONATO CLOBETASOL
PROPIONATO CLOBETASOL, PROPIONATO CLOBETASOL
PROPIONATO CLOBETASOL, PROPIONATO CLOBETASOL
RIFAMICINA, RIFAMICINA
SECNIDAZOL, SECNIDAZOL
SECNIDAZOL, SECNIDAZOL
SULFATO MORFINA, SULFATO MORFINA PENTAIDRATADO
SULFATO MORFINA, SULFATO MORFINA PENTAIDRATADO
SULFATO MORFINA, SULFATO MORFINA PENTAIDRATADO
TIABENDAZOL, TIABENDAZOL
TIABENDAZOL, TIABENDAZOL
TINIDAZOL, TINIDAZOL
TINIDAZOL, TINIDAZOL
TOPIRAMATO, TOPIRAMATO
TOPIRAMATO, TOPIRAMATO
TOPIRAMATO, TOPIRAMATO
TROMETAMOL CETOROLACO, TROMETAMOL CETOROLACO
VALERATO BETAMETASONA, VALERATO BETAMETASONA
VALERATO BETAMETASONA, VALERATO BETAMETASONA
VALPROATO SODIO, VALPROATO SODIO
CLORETO POTASSIO, CLORETO POTASSIO
CLORETO SODIO, CLORETO SODIO 22 NA
METRONIDAZOL, METRONIDAZOL
ACEBROFILINA, ACEBROFILINA
ACEBROFILINA, ACEBROFILINA
ACETILCISTEINA, ACETILCISTEINA
ACICLOVIR, ACICLOVIR
ACICLOVIR, ACICLOVIR
ACIDO ZOLEDRONICO, ACIDO ZOLEDRONICO MONOIDRATADO
ACIDO ZOLEDRONICO, ACIDO ZOLEDRONICO MONOIDRATADO
ACIDO ZOLEDRONICO, ACIDO ZOLEDRONICO MONOIDRATADO
ALPRAZOLAM, ALPRAZOLAM
ALPRAZOLAM, ALPRAZOLAM
ALPRAZOLAM, ALPRAZOLAM
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMOXICILINA, AMOXICILINA
AMPICILINA, AMPICILINA
AMPICILINA, AMPICILINA
AMPICILINA, AMPICILINA
AMPICILINA, AMPICILINA
ANASTROZOL, ANASTROZOL
ANASTROZOL, ANASTROZOL
AZITROMICINA, AZITROMICINA
AZITROMICINA, AZITROMICINA
AZITROMICINA, AZITROMICINA
AZITROMICINA, AZITROMICINA
AZTREONAM, AZTREONAM
AZTREONAM, AZTREONAM
AZTREONAM, AZTREONAM
BESILATO ATRACURIO, BESILATO CISATRACURIO
BESILATO ATRACURIO, BESILATO CISATRACURIO
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMAZEPAM, BROMAZEPAM
BROMETO ROCURONIO, BROMETO ROCURONIO
BROMOPRIDA, BROMOPRIDA
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CAPTOPRIL, CAPTOPRIL
CARBAMAZEPINA, CARBAMAZEPINA
CARBAMAZEPINA, CARBAMAZEPINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALEXINA, CEFALEXINA
CEFALOTINA SODICA, CEFALOTINA SODICA
CEFAZOLINA SODICA, CEFAZOLINA SODICA
CEFOXITINA SODICA, CEFOXITINA SODICA
CEFOXITINA SODICA, CEFOXITINA SODICA
CEFTAZIDIMA, CEFTAZIDIMA
CEFTRIAXONA, CEFTRIAXONA
CEFTRIAXONA, CEFTRIAXONA
CEFTRIAXONA, CEFTRIAXONA
CEFUROXIMA SODICA, CEFUROXIMA SODICA
CEFUROXIMA SODICA, CEFUROXIMA SODICA
CEFUROXIMA SODICA, CEFUROXIMA SODICA
CETOPROFENO, CETOPROFENO
CETOPROFENO, CETOPROFENO
CILOSTAZOL, CILOSTAZOL
CILOSTAZOL, CILOSTAZOL
CILOSTAZOL, CILOSTAZOL
CILOSTAZOL, CILOSTAZOL
CIPROFLOXACINO, CIPROFLOXACINO
CIPROFLOXACINO, CIPROFLOXACINO
CIPROFLOXACINO, CIPROFLOXACINO
CIPROFLOXACINO, CIPROFLOXACINO
CITALOPRAM, CITALOPRAM
CITALOPRAM, CITALOPRAM
CITRATO FENTANILA, CITRATO FENTANILA
CITRATO FENTANILA, CITRATO FENTANILA
CITRATO FENTANILA, CITRATO FENTANILA
CITRATO TAMOXIFENO, CITRATO TAMOXIFENO
CLARITROMICINA, CLARITROMICINA
CLONAZEPAM, CLONAZEPAM
CLONAZEPAM, CLONAZEPAM
CLORIDRATO AMITRIPTILINA, CLORIDRATO AMITRIPTILINA
CLORIDRATO AMITRIPTILINA, CLORIDRATO AMITRIPTILINA
CLORIDRATO BUPROPIONA, CLORIDRATO BUPROPIONA
CLORIDRATO BUPROPIONA, CLORIDRATO BUPROPIONA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CEFEPIMA, CLORIDRATO CEFEPIMA
CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA
CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA
CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA
CLORIDRATO CICLOBENZAPRINA, CLORIDRATO CICLOBENZAPRINA
CLORIDRATO DOXORRUBICINA, CLORIDRATO DOXORRUBICINA
CLORIDRATO DOXORRUBICINA, CLORIDRATO DOXORRUBICINA
CLORIDRATO DOXORRUBICINA, CLORIDRATO DOXORRUBICINA
CLORIDRATO GENCITABINA, CLORIDRATO GENCITABINA
CLORIDRATO GENCITABINA, CLORIDRATO GENCITABINA
CLORIDRATO GRANISETRONA, CLORIDRATO GRANISETRONA
CLORIDRATO GRANISETRONA, CLORIDRATO GRANISETRONA
CLORIDRATO GRANISETRONA, CLORIDRATO GRANISETRONA
CLORIDRATO GRANISETRONA, CLORIDRATO GRANISETRONA
CLORIDRATO IRINOTECANO, CLORIDRATO IRINOTECANO
CLORIDRATO IRINOTECANO, CLORIDRATO IRINOTECANO
CLORIDRATO NORTRIPTILINA, CLORIDRATO NORTRIPTILINA
CLORIDRATO NORTRIPTILINA, CLORIDRATO NORTRIPTILINA
CLORIDRATO NORTRIPTILINA, CLORIDRATO NORTRIPTILINA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO ONDANSETRONA, CLORIDRATO ONDANSETRONA
CLORIDRATO PAROXETINA, CLORIDRATO PAROXETINA HEMI-HIDRATADO
CLORIDRATO PAROXETINA, CLORIDRATO PAROXETINA HEMI-HIDRATADO
CLORIDRATO RANITIDINA, CLORIDRATO RANITIDINA
CLORIDRATO ROPIVACAINA, CLORIDRATO ROPIVACAINA
CLORIDRATO ROPIVACAINA, CLORIDRATO ROPIVACAINA
CLORIDRATO ROPIVACAINA, CLORIDRATO ROPIVACAINA
CLORIDRATO ROPIVACAINA, CLORIDRATO ROPIVACAINA
CLORIDRATO ROPIVACAINA, CLORIDRATO ROPIVACAINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO SERTRALINA, CLORIDRATO SERTRALINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TERBINAFINA, CLORIDRATO TERBINAFINA
CLORIDRATO TICLOPIDINA, CLORIDRATO TICLOPIDINA
CLORIDRATO TICLOPIDINA, CLORIDRATO TICLOPIDINA
CLORIDRATO VANCOMICINA, CLORIDRATO VANCOMICINA
CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA
CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA
CLORIDRATO VENLAFAXINA, CLORIDRATO VENLAFAXINA
CLOXAZOLAM, CLOXAZOLAM
CLOXAZOLAM, CLOXAZOLAM
CLOXAZOLAM, CLOXAZOLAM
DEXAMETASONA, DEXAMETASONA
DICLOFENACO DIETILAMONIO, DICLOFENACO DIETILAMONIO
DICLOFENACO SODICO, DICLOFENACO SODICO
DICLORIDRATO LEVOCETIRIZINA, DICLORIDRATO LEVOCETIRIZINA
DIMETICONA, DIMETICONA
DOCETAXEL, DOCETAXEL
DOCETAXEL, DOCETAXEL
ESPIRONOLACTONA, ESPIRONOLACTONA
ESPIRONOLACTONA, ESPIRONOLACTONA
ESPIRONOLACTONA, ESPIRONOLACTONA
FINASTERIDA, FINASTERIDA
FINASTERIDA, FINASTERIDA
