506903901111115, NIMESULIDA, NIMESULIDA, NIMESULIDA, 100 MG COM CT BL AL PLAS BCO OPC X 12, NO_ACR
531612302131417, NAC, NAC, NOT FOUND, 200 MG GRAN CT 16 ENV AL POLIET X 5 G, NO_ACR
531612305130411, NAC, NAC, NOT FOUND, 20MG/ML XPE INF 150 ML, NO_ACR
531612306137411, NAC, NAC, NOT FOUND, 40MG/ML XPE AD 150 ML, NO_ACR
531612303138415, NAC, NAC, NOT FOUND, 40MG/ML XPE CT FR VD AMB X 120ML + CP MED, NO_ACR
531612307117412, NAC, NAC, NOT FOUND, 600MG GRAN CT 10 ENV AL POLIET X 5 G (EMB FRAC), NO_ACR
531612304134413, NAC, NAC, NOT FOUND, 600MG GRAN CT 16 ENV AL POLIET X 5G, NO_ACR
531618101111116, NIMODIPINO, NIMODIPINO, NIMODIPINO, 30 MG COM REV CT BL AL PLAS LEIT X 30, NO_ACR
531614701130119, NISTATINA, NISTATINA, NISTATINA, 100.000 UI SUS OR CT FR VD AMB X 50 ML + CGT, NO_ACR
531614702161115, NISTATINA, NISTATINA, NISTATINA, 25.000 UI/G CREM VAG CT BG AL X 60 G + 14 APLIC, NO_ACR
531605101169112, NISTATINA + ÓXIDO DE ZINCO, NISTATINA OXIDO ZINCO, NOT FOUND, 100.000 UI/G + 200 MG/G POM DERM CT BG AL X 60 G, NO_ACR
531612402160117, NITRATO DE ISOCONAZOL, NITRATO ISOCONAZOL, NITRATO ISOCONAZOL, 10 MG/G CREM DERM CT BG AL X 20G, NO_ACR
531612401164119, NITRATO DE ISOCONAZOL, NITRATO ISOCONAZOL, NITRATO ISOCONAZOL, 10 MG/G CREM VAG CT BG AL X 40 G + 7 APLIC, NO_ACR
531607904161113, NITRATO DE MICONAZOL, NITRATO MICONAZOL, NITRATO MICONAZOL, 20 MG/G CREM DERM CT BG AL X 28 G, NO_ACR
531607902169117, NITRATO DE MICONAZOL, NITRATO MICONAZOL, NITRATO MICONAZOL, 20 MG/G CREME VAG CT BG X 80 G + 14 APLIC, NO_ACR
531607901111115, NITRATO DE MICONAZOL, NITRATO MICONAZOL, NITRATO MICONAZOL, 20 MG/G PO TOP CT FR PLAS OPC X 30 GR, NO_ACR
531607903130117, NITRATO DE MICONAZOL, NITRATO MICONAZOL, NITRATO MICONAZOL, LOCAO FR C/ 30G, NO_ACR
531607601118114, NITRAZEPAM, NITRAZEPAM, NITRAZEPAM, 5 MG COM CTBL AL PLAS BCO LEIT X 20, NO_ACR
531622501171319, NITRONAL, NITRONAL, NOT FOUND, 0.4 MG/DOSE LIQ PULV CT FR VD INC NEBUL X 4.5 ML (60 DOSES), NO_ACR
531613101113411, NORF, NORF, NOT FOUND, 400 MG COM REV CT FR PLAS OPC X 14, NO_ACR
531612501118119, NORFLOXACINO, NORFLOXACINO, NORFLOXACINO, 400 MG COM REV CT FR PLAS OPC X 14, NO_ACR
532301601161114, NISTATINA, NISTATINA, NISTATINA, 25000 UI/G CREM VAG CT BG AL X 60 G + 14 APLIC, NO_ACR
532301602166111, NISTATINA, NISTATINA, NISTATINA, 25000 UI/G CREM VAG CX 100 BG AL X 60 G (EMB HOSP) + 1400 APLIC, NO_ACR
522702101152311, NEUMEGA, NEUMEGA, NOT FOUND, CARTUCHO COM 1 FRASCO AMPOLA X 5 MG DE PO LIOFILO, NO_ACR
522702203117319, NORDETTE, NORDETTE, NOT FOUND, 0.15 MG + 0.03 MG 1 BL X 21 DRG , NO_ACR
522702204113317, NORDETTE, NORDETTE, NOT FOUND, 0.15 MG + 0.03 MG DRG CT 3 BL AL PLAS INC X 21, NO_ACR
506903901111115, NIMESULIDA, NIMESULIDA, NIMESULIDA, 100 MG COM CT BL AL PLAS BCO OPC X 12, NO_ACR
502101101153310, NAVELBINE, NAVELBINE, NOT FOUND, 10 MG/ML SOL INJ CX FA VD INC X 1 ML, NO_ACR
502101102151311, NAVELBINE, NAVELBINE, NOT FOUND, 10 MG/ML SOL INJ CX FA VD INC X 5 ML, NO_ACR
502403901111413, NASTERID - A, NASTERID A, NOT FOUND, 1 MG CX COM 30 COMP REV, NO_ACR
502404001163113, NITRATO ISOCONAZOL, NITRATO ISOCONAZOL, NITRATO ISOCONAZOL, BISN 40 G + 7 APLICADORES, NO_ACR
515603101119316, NAPROSYN, NAPROSYN, NOT FOUND, 250 MG COM CT BL AL PLAS INC X 15, NO_ACR
515603102115314, NAPROSYN, NAPROSYN, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 20, NO_ACR
515602701112217, NEXAVAR, NEXAVAR, NOT FOUND, 200 MG COM REV CT BL AL/AL X 60, NO_ACR
515601501111413, NIMOTOP, NIMOTOP, NOT FOUND, 30 MG BL C/ 30 CPR, NO_ACR
515601502159411, NIMOTOP, NIMOTOP, NOT FOUND, INFUSAO 5 FR C/ 50ML + 5 EQUIP, NO_ACR
503600301113419, NAXOTEC, NAXOTEC, NOT FOUND, 250 MG COM CT BL AL PLAS INC X 24, NO_ACR
503600302111411, NAXOTEC, NAXOTEC, NOT FOUND, 500 MG COM CT BL AL PLAS INC X 24, NO_ACR
504412901166110, NITRATO DE MICONAZOL, NITRATO MICONAZOL, NITRATO MICONAZOL, 20 MG/G CREM VAG CT BG AL X 80 G +14 APLIC, NO_ACR
504403105166413, NOVASUTIN, NOVASUTIN, NOT FOUND, CLORIDRATO DE TETRACICLINA E ANFOTERICINA B - CREME VAGINAL 25 MG/G + 12.5 MG/G. CART. C/ 1 BISNAGA DE ALUMINIO DE 45 G + 1 APLICADOR, NO_ACR
504403102167419, NOVASUTIN, NOVASUTIN, NOT FOUND, CREME VAGINAL 25 MG/G + 12.5 MG/G. CART. C/ 1 APLI, NO_ACR
504403101160410, NOVASUTIN, NOVASUTIN, NOT FOUND, CREME VAGINAL 25 MG/G + 12.5 MG/G. CART. C/ 1 BIS, NO_ACR
504403103163417, NOVASUTIN, NOVASUTIN, NOT FOUND, CREME VAGINAL 25 MG/G + 12.5 MG/G. CART. C/ 1 BISN, NO_ACR
504403104161418, NOVASUTIN, NOVASUTIN, NOT FOUND, CREME VAGINAL 25 MG/G + 12.5 MG/G.CART. C/ 1 BISNA, NO_ACR
505103903138324, NALDECON, NALDECON, NOT FOUND, 40 MG/ML + 1 MG/ML + 0.40 MG/ML SOL OR CT FR VD AMB X 120 ML + CP DOSAD, NO_ACR
505108101110313, NALDECON PACK, NALDECON PACK, NOT FOUND, 400 MG + (400 MG + 20 MG) + (400 MG + 4 MG) COM CX BL AL/AL X 50 + 75 + 25, NO_ACR
505108102117311, NALDECON PACK, NALDECON PACK, NOT FOUND, 400 MG + (400 MG + 20 MG) + (400 MG + 4 MG) COM CX BL AL/AL X 8 + 12 + 4, NO_ACR
505104301158317, NOVAMIN, NOVAMIN, NOT FOUND, 100MG INJ. CARTUCHO COM 1 AMP X 2 ML, NO_ACR
505104302154315, NOVAMIN, NOVAMIN, NOT FOUND, 250MG INJ. CARTUCHO COM 1 AMP X 2 ML, NO_ACR
505104303150313, NOVAMIN, NOVAMIN, NOT FOUND, 500MG INJ. CARTUCHO COM 1 AMP X 2 ML, NO_ACR
505604901111410, NORFLURIN, NORFLURIN, NOT FOUND, 400 MG COM REV CT 50 BL AL PLAS INC X 14 (EMB HOSP), NO_ACR
505604903114417, NORFLURIN, NORFLURIN, NOT FOUND, 400 MG COM REV CT BL AL PLAS INC X 6, NO_ACR
507500803152416, NANTRON, NANTRON, NOT FOUND, 4 MG/ML SOL INJ CT 25 AMP VD INC X 2 ML, NO_ACR
507500801151412, NANTRON, NANTRON, NOT FOUND, 4 MG/ML SOL INJ CT 5 AMP VD INC X 2 ML, NO_ACR
507500804159414, NANTRON, NANTRON, NOT FOUND, 8 MG/ML SOL INJ CT 25 AMP VD INC X 4 ML, NO_ACR
507500802156418, NANTRON, NANTRON, NOT FOUND, 8 MG/ML SOL INJ CT 5 AMP VD INC X 4 ML, NO_ACR
509902801169411, NEOMICINA + BACITRACINA, NEOMICINA BACITRACINA, NOT FOUND, 5 MG/ 250 UI POM DERM CX 50 BG AL X 10 G, NO_ACR
509902901112411, NIFEDIPINA, NIFEDIPINA, NOT FOUND, 20 MG COM CX 50 BL AL PLAS INC X 10 (EMB. HOSP.), NO_ACR
510605201111316, NARAMIG, NARAMIG, NOT FOUND, 4CPDS, NO_ACR
510605301157318, NIMBIUM, NIMBIUM, NOT FOUND, 10MG X 5 AMPOLAS DE 5ML, NO_ACR
510605302153316, NIMBIUM, NIMBIUM, NOT FOUND, 150MG X 1 FRASCO-AMPOLA DE 30ML, NO_ACR
510605303151317, NIMBIUM, NIMBIUM, NOT FOUND, 20MG X 5 AMPOLAS DE 10ML, NO_ACR
510605401178414, NIQUITIN, NIQUITIN, NOT FOUND, 14MG 7 ADES, NO_ACR
510605405114313, NIQUITIN, NIQUITIN, NOT FOUND, 2 MG PAST BL AL/AL X 36, NO_ACR
510605406110311, NIQUITIN, NIQUITIN, NOT FOUND, 2 MG PAST BL AL/AL X 4, NO_ACR
510605402174412, NIQUITIN, NIQUITIN, NOT FOUND, 21MG 7 ADES, NO_ACR
510605407117311, NIQUITIN, NIQUITIN, NOT FOUND, 4 MG PAST BL AL/AL X 36, NO_ACR
510605408113318, NIQUITIN, NIQUITIN, NOT FOUND, 4 MG PAST BL AL/AL X 4, NO_ACR
510605404177419, NIQUITIN, NIQUITIN, NOT FOUND, 7MG 7 ADES, NO_ACR
512700301173417, NASOMIL, NASOMIL, NOT FOUND, FR COM 20ML, NO_ACR
513901301111418, NEOPRESS, NEOPRESS, NOT FOUND, CX COM 1 BL X 16 COMP, NO_ACR
513901302116413, NEOPRESS, NEOPRESS, NOT FOUND, CX COM 2 BL X 14 COMP, NO_ACR
514601102179418, NARINIL, NARINIL, NOT FOUND, INFANTIL SOLUCAO NASAL 10ML, NO_ACR
514601101172411, NARINIL, NARINIL, NOT FOUND, SOLUCAO NASAL 10ML (ADULTO), NO_ACR
514601201134412, NISTACINA, NISTACINA, NOT FOUND, SUSP. ORAL GOTAS 50ML, NO_ACR
514601302119419, NIXLIDE, NIXLIDE, NOT FOUND, BLISTER 12CP, NO_ACR
514601304138410, NIXLIDE, NIXLIDE, NOT FOUND, GOTAS 15ML, NO_ACR
514601401117414, NOVAREN, NOVAREN, NOT FOUND,  50MG 10CP, NO_ACR
514601402113412, NOVAREN, NOVAREN, NOT FOUND, 100MG 10CP, NO_ACR
514800401176415, NASO-JOSP, NASO JOSP, NOT FOUND, (1.0+0.5) MG/ML SOL.NAS. CT FR VD AMB X 20 ML + CG, NO_ACR
516705403112411, NEOCOPAN, NEOCOPAN, NOT FOUND, 10 MG + 250 MG DRG CT 2 BL AL PLAS INC X 10, NO_ACR
516705404135413, NEOCOPAN, NEOCOPAN, NOT FOUND, GTS (FR C/20ML), NO_ACR
516705406154415, NEOCOPAN, NEOCOPAN, NOT FOUND, INJ (CX C/50 AMP C/5ML), NO_ACR
516708101133117, NIMESULIDA, NIMESULIDA, NIMESULIDA, 50 MG/ML SUS OR CT FR PLAS OPC GOT X 15 ML, NO_ACR
516705602166110, NISTATINA, NISTATINA, NISTATINA, 25.000 U.I./ G CREM VAG CT BG AL X 60 G + 14 APLIC , NO_ACR
516705601135114, NISTATINA, NISTATINA, NISTATINA, SUSP ORAL 100.000UI (VD C/50ML), NO_ACR
516705701113414, NORONAL, NORONAL, NOT FOUND, COMP 200MG (CX C/01 BL C/10), NO_ACR
517004501167416, NEOMICINA + BACITRACINA, NEOMICINA BACITRACINA, NOT FOUND, CX. C/50 BISNAGAS X 10 G, NO_ACR
519507101157410, NUOVODOX, NUOVODOX, NOT FOUND, 10 MG PO LIOF INJ CT FA VD INC, NO_ACR
519507102153419, NUOVODOX, NUOVODOX, NOT FOUND, 50 MG PO LIOF INJ CT FA VD INC, NO_ACR
521120402119111, NAPROXENO, NAPROXENO, NAPROXENO, 250 MG COM CT BL AL PVC X 15, NO_ACR
521120401112113, NAPROXENO, NAPROXENO, NAPROXENO, 500 MG COM CT BL AL PVC X 20, NO_ACR
521110101116310, NIFELAT, NIFELAT, NOT FOUND, 10 MG + 25 MG CAP GEL DURA CT 1 BL AL PLAS INC X 28, NO_ACR
521110102112319, NIFELAT, NIFELAT, NOT FOUND, 20 MG + 50 MG CAP GEL DURA CT 1 BL AL PLAS INC X 28, NO_ACR
521124902116114, NIMESULIDA, NIMESULIDA, NIMESULIDA, 100 MG COM CT BL AL PLAS INC X 12, NO_ACR
521124901136111, NIMESULIDA, NIMESULIDA, NIMESULIDA, 50 MG/ML SUS OR CT FR PLAS OPC GOT X 15 ML, NO_ACR
521110201110314, NITRENCORD, NITRENCORD, NOT FOUND, 10 MG COM REV CT 3 BL X 10, NO_ACR
521110202117312, NITRENCORD, NITRENCORD, NOT FOUND, 20 MG COM REV CT 3 BL X 10, NO_ACR
521110301115113, NITRENDIPINO, NITRENDIPINO, NITRENDIPINO, 10 MG COM REV CT 2 BL AL PLAS AMB X 15, NO_ACR
521110302111111, NITRENDIPINO, NITRENDIPINO, NITRENDIPINO, 20 MG COM REV CT 2 BL AL PLAS AMB X 15, NO_ACR
521110402116417, NOOTRON, NOOTRON, NOT FOUND, 400 MG COM REV CT 4 BL AL PLAS INC X 15, NO_ACR
521110403139410, NOOTRON, NOOTRON, NOT FOUND, 60 MG/ML SOL OR PED CT FR VD AMB X 110 ML, NO_ACR
521110501114110, NORFLOXACINO, NORFLOXACINO, NORFLOXACINO, 400 MG COM REV CT 2 STR AL X 7, NO_ACR
521110502110119, NORFLOXACINO, NORFLOXACINO, NORFLOXACINO, 400 MG COM REV CT STR AL X 7, NO_ACR
521601201161418, NEOGECIM, NEOGECIM, NOT FOUND, POM. TP. CX. BISN. 20GR, NO_ACR
521601202168416, NEOGECIM, NEOGECIM, NOT FOUND, POM. TP.CX.BISN.20GR C/25, NO_ACR
521601301131413, NOVOTUSSAN, NOVOTUSSAN, NOT FOUND, CX. FR. GTS. 15ML, NO_ACR
521601302138411, NOVOTUSSAN, NOVOTUSSAN, NOT FOUND, XPE. ADU. CX. FR. VD. 150ML, NO_ACR
521601303134411, NOVOTUSSAN, NOVOTUSSAN, NOT FOUND, XPE. INF. CX. FR. VD. 80ML, NO_ACR
523500101151417, NPS, NPS, NOT FOUND, 50 MG PO INJ CX 25 FA VD AMB, NO_ACR
525308101119118, NIMESULIDA, NIMESULIDA, NIMESULIDA, 100 MG COM CT BL AL PLAS INC X 12, NO_ACR
525306401131117, NISTATINA, NISTATINA, NISTATINA, 100000 UI SUS OR CT FR VD AMB X 50 ML + CGT, NO_ACR
525306501160119, NISTATINA + ÓXIDO DE ZINCO, NISTATINA OXIDO ZINCO, NOT FOUND, 100.000 UI/G + 200 MG/G POM DERM CT BG AL X 60 G, NO_ACR
525303007114115, NORFLOXACINO, NORFLOXACINO, NORFLOXACINO, 400MG COM REV CT BL AL PLAS INC X 14, NO_ACR
525303008110113, NORFLOXACINO, NORFLOXACINO, NORFLOXACINO, 400MG COM REV CT BL AL PLAS INC X 6, NO_ACR
525406801174413, NASIVIN, NASIVIN, NOT FOUND, 0.5 MG/ML SOL NASAL EST CART FR PLAS OPC GOT X 10, NO_ACR
525406802170411, NASIVIN, NASIVIN, NOT FOUND, 0.5 MG/ML SOL NASAL EST CART FR PLAS OPC SPRAY X 1, NO_ACR
525419002119413, NIASPAN, NIASPAN, NOT FOUND, 1000 MG COM LIB PROLONGADA EST CART BL PVC/ACLAR AL X 28, NO_ACR
525419003115411, NIASPAN, NIASPAN, NOT FOUND, 500 MG COM LIB PROLONGADA EST CART BL PVC/ACLAR AL X 28, NO_ACR
525419001112415, NIASPAN, NIASPAN, NOT FOUND, 750 MG COM LIB PROLONGADA EST CART BL PVC/ACLAR AL X 28, NO_ACR
525407001112111, NORFLOXACINO, NORFLOXACINO, NORFLOXACINO, 400 MG COM. REV. EST. CT. 2 BL.AL/AL X 7, NO_ACR
525407002119118, NORFLOXACINO, NORFLOXACINO, NORFLOXACINO, 400 MG COM. REV. EST. CT. BL.AL/AL X 6, NO_ACR
526600907150411, NORDITROPIN, NORDITROPIN, NOT FOUND, 10 MG SOL INJ CT FR VD INC X 1.5ML SIMPLEXX, NO_ACR
526600911158411, NORDITROPIN, NORDITROPIN, NOT FOUND, 10MG SOL INJ CT 1 CARP VD INC X 1.5 ML X 1 SIST APLIC PLAST NORDILET, NO_ACR
526600912154411, NORDITROPIN, NORDITROPIN, NOT FOUND, 15 MG SOL INJ CT 1 CARP VD INC X 1.5 ML X 1 SIST APLIC PLAST NORDILET, NO_ACR
526600908157418, NORDITROPIN, NORDITROPIN, NOT FOUND, 15 MG SOL INJ CT FR VD INC X 1.5ML SIMPLEXX, NO_ACR
526600910151413, NORDITROPIN, NORDITROPIN, NOT FOUND, 5 MG SOL INJ CT 1 CARP VD INC X 1.5 ML X 1 SIST APLIC PLAST NORDILET, NO_ACR
526600909153416, NORDITROPIN, NORDITROPIN, NOT FOUND, 5 MG SOL INJ CT FR VD INC X 1.5ML SIMPLEXX, NO_ACR
526602202154410, NORDITROPIN NORDIFLEX, NORDITROPIN NORDIFLEX, NOT FOUND, 10 MG SOL INJ CT 1 CARP VD INC X 1.5 ML X 1 SIST APLIC PLAST., NO_ACR
526601110159418, NOVOLIN, NOVOLIN, NOT FOUND, N 100 UI/ML SUSP INJ CX 1 FR AMP (100 UI 10ML), NO_ACR
526601113158412, NOVOLIN, NOVOLIN, NOT FOUND, N PENFILL 100 UI/ML SUSP INJ CX 5 REFIL FR VD X 3 ML, NO_ACR
526601115150419, NOVOLIN, NOVOLIN, NOT FOUND, R 100 UI/ML SOL INJ CX 1 FR AMP (100 UI 10ML), NO_ACR
526601116157417, NOVOLIN, NOVOLIN, NOT FOUND, R PENFILL 100 UI/ML SOL INJ CX 5 REFIL FR VD X 3 ML, NO_ACR
526602002155316, NOVOMIX 30, NOVOMIX 30, NOT FOUND, 100 U/ML SUS INJ CT 5 CARP VD INC X 3 ML (PENFILL), NO_ACR
526602001159415, NOVOMIX 30, NOVOMIX 30, NOT FOUND, 100 UI/ML SUSP INJ CX 5 CARP /VC INC X 3 ML X SIST APLIC PLAS (FLEXPEN), NO_ACR
526601202118416, NOVONORM, NOVONORM, NOT FOUND, 0.5 MG COM CT 2 BL AL/AL X 15 *NN, NO_ACR
526601201111418, NOVONORM, NOVONORM, NOT FOUND, 1 MG COM CT 2 BL AL/AL X 15 *NN, NO_ACR
526601203114414, NOVONORM, NOVONORM, NOT FOUND, 2 MG COM CT 2 BL AL/AL X 15 *NN, NO_ACR
526601801151410, NOVORAPID, NOVORAPID, NOT FOUND, 100 U/ML SOL INJ CT FA VD INC X 10 ML , NO_ACR
526601402151417, NOVORAPID, NOVORAPID, NOT FOUND, 100 U/ML SOL INJ CX 01 CARP X 3 ML X 1 SIST APL PLAS , NO_ACR
526601401153416, NOVORAPID, NOVORAPID, NOT FOUND, 100 U/ML SOL INJ CX 5 CARP VD INC X 3ML, NO_ACR
526601901156414, NOVORAPID FLEXPEN, NOVORAPID FLEXPEN, NOT FOUND, 100 U/ML SOL INJ CX 5 CARP VD INC X 3ML X SIST APLIC PLAST, NO_ACR
526601501158411, NOVOSEVEN, NOVOSEVEN, NOT FOUND, 120 KUI (2.4 MG) PO LIOF FR VD INC + 4.3 ML DIL + SER PLAS 6 ML, NO_ACR
526601502154418, NOVOSEVEN, NOVOSEVEN, NOT FOUND, 240 KUI (4.8 MG) PO LIOF FR VD INC + 8.5 ML DIL + SER PLAS 12 ML, NO_ACR
526601503150416, NOVOSEVEN, NOVOSEVEN, NOT FOUND, 60 KUI (1.2) MG PO LIOF FR VD INC + 2.2 ML DIL + SER PLAS 3 ML, NO_ACR
501102002169416, NEBACETIN, NEBACETIN, NOT FOUND, POM CT C/ BISN 15 G, NO_ACR
501102003165414, NEBACETIN, NEBACETIN, NOT FOUND, POM CT C/ BISN 50 G, NO_ACR
501102101167411, NENÊ DENT, NENE DENT, NOT FOUND, GEL BISNAGA 10 G, NO_ACR
501102102171412, NENÊ DENT, NENE DENT, NOT FOUND, SOLUCAO VIDRO 10 G, NO_ACR
501102207135416, NORIPURUM, NORIPURUM, NOT FOUND, 10 MG/ML XPE CT FR PLAS AMB X 100 ML, NO_ACR
501102208131414, NORIPURUM, NORIPURUM, NOT FOUND, 10 MG/ML XPE CT FR PLAS AMB X 120 ML, NO_ACR
501102202117411, NORIPURUM, NORIPURUM, NOT FOUND, 100 MG + 0.35 MG COM MAST CT BL AL/AL X 20, NO_ACR
501102201110411, NORIPURUM, NORIPURUM, NOT FOUND, 100 MG COM MAST CT 4 BL AL/AL X 5, NO_ACR
501102209111417, NORIPURUM, NORIPURUM, NOT FOUND, 100 MG COM MAST CT BL AL/AL X 30, NO_ACR
501102204152417, NORIPURUM, NORIPURUM, NOT FOUND, 20 MG/ML SOL INJ EV CX 5 AMP VD INC X 5 ML, NO_ACR
501102203156419, NORIPURUM, NORIPURUM, NOT FOUND, 50 MG/ML SOL INJ IM CX 5 AMP VD INC X 2 ML + 5 AGU, NO_ACR
501102205132411, NORIPURUM, NORIPURUM, NOT FOUND, 50 MG/ML SOL OR CT FR PLAS AMB GOT X 15 ML, NO_ACR
501104301112412, NORIPURUM FÓLICO, NORIPURUM FOLICO, NOT FOUND, 100 MG + 0.35 MG COM MAST CT BL AL/AL X 30, NO_ACR
535400201156411, NOREPINE, NOREPINE, NOT FOUND, 8 MG SOL INJ CX 10 AMP VD INC X 4 ML, NO_ACR
527302301155314, NORCURON, NORCURON, NOT FOUND, 2 MG/ML PO LIOFILO CARTUCHO 10 FR AMP VD INCOLOR X, NO_ACR
527302302151312, NORCURON, NORCURON, NOT FOUND, 4 MG/ML PO LIOFILO + DILUENTE CARTUCHO 10 AMP VD I, NO_ACR
527302401176313, NUVARING, NUVARING, NOT FOUND, 11.7 MG / 2.7 MG ANEL VAGINAL CARTUCHO SACHE X 1, NO_ACR
502807801176414, NASACORT, NASACORT, NOT FOUND, 55 MCG LIQ PULVERIZAVEL FR PLAS OPC SPY X 16.5 ML, NO_ACR
502807802172412, NASACORT, NASACORT, NOT FOUND, 55 MCG/ML LIQ PULV CT FR PLAS OPC SPY X 8.5 ML, NO_ACR
502807901111314, NEOZINE, NEOZINE, NOT FOUND, 100 MG COM REV CT 2 BL AL PLAS INC X 10, NO_ACR
502807902118312, NEOZINE, NEOZINE, NOT FOUND, 25 MG COM REV CT BL AL PLAS INC X 20, NO_ACR
502807903157311, NEOZINE, NEOZINE, NOT FOUND, 25 MG SOL INJ CX 5 AMP VD AMB X 5 ML, NO_ACR
502807904137314, NEOZINE, NEOZINE, NOT FOUND, 4 PCC SOL OR CT FR VD CGT X 20 ML, NO_ACR
502808001130310, NEULEPTIL, NEULEPTIL, NOT FOUND, 1 PCC SOL OR PED FR VD CGT X 20 ML, NO_ACR
502808002110313, NEULEPTIL, NEULEPTIL, NOT FOUND, 10 MG COM REV CX 1 BL AL PLAS INC X 20, NO_ACR
502808003133317, NEULEPTIL, NEULEPTIL, NOT FOUND, 4 PCC SOL OR FR VD CGT X 20 ML, NO_ACR
502808101151311, NOOTROPIL, NOOTROPIL, NOT FOUND, 200 MG/ ML SOL INJ CX 12 AMP VD AMB X 5 ML, NO_ACR
502808102115317, NOOTROPIL, NOOTROPIL, NOT FOUND, 800 MG COM CX C/ 3 BL AL PLAS INC X 10, NO_ACR
502808201113312, NOROGIL, NOROGIL, NOT FOUND, 80 MG + 0.88 MG DRG CT FR VD AMB X 20, NO_ACR
502808315119311, NOVALGINA, NOVALGINA, NOT FOUND, 1 G COM CT BL AL PLAS INC X 100 (EMB MULT), NO_ACR
502808314139317, NOVALGINA, NOVALGINA, NOT FOUND, 50 MG/ML SOL OR CT FR VD AMB X 100 ML + SER DOS, NO_ACR
502808306152318, NOVALGINA, NOVALGINA, NOT FOUND, 500 MG/ML SOL INJ CT 10 EST X 5 AMP VD AMB X 2 ML, NO_ACR
502808307159316, NOVALGINA, NOVALGINA, NOT FOUND, 500 MG/ML SOL INJ CT 10 EST X 5 AMP VD AMB X 5 ML, NO_ACR
530905601150317, NEBIDO, NEBIDO, NOT FOUND, 250 MG/ML SOL INJ CT AMP VD AMB X 4 ML, NO_ACR
530903601110319, NEOVLAR, NEOVLAR, NOT FOUND, 0.25 MG + 0.05 MG/DRG CT BL CALENDARIO AL PLAS INC X 21, NO_ACR
530903701166316, NERISONA, NERISONA, NOT FOUND, CREME BISN C/ 15 G, NO_ACR
530903702162314, NERISONA, NERISONA, NOT FOUND, POM BISN C/ 15 G, NO_ACR
537700801171312, NASONEX, NASONEX, NOT FOUND, 0.05 PCC SUS NAS EST FR PLAS OPC SPRAY X 120 ATOMIZACOES, NO_ACR
537700802178310, NASONEX, NASONEX, NOT FOUND, 0.05 PCC SUS NAS EST FR PLAS OPC SPRAY X 60 ATOMIZACOES, NO_ACR
537701101130311, NOXAFIL, NOXAFIL, NOT FOUND, 40 MG/ML SUSP OR CT FA VD AMB X 105 ML, NO_ACR
531612301135419, NAC, NAC, NOT FOUND, 20 MG / ML XPE CT FR VD AMB X 100 ML + CP MED, NO_ACR
531612308113410, NAC, NAC, NOT FOUND, 200 MG GRAN CT 10 ENV AL POLIET X 5 G (EMB FRAC), NO_ACR
531612302131417, NAC, NAC, NOT FOUND, 200 MG GRAN CT 16 ENV AL POLIET X 5 G, NO_ACR
531612305130411, NAC, NAC, NOT FOUND, 20MG/ML XPE INF 150 ML, NO_ACR
531612306137411, NAC, NAC, NOT FOUND, 40MG/ML XPE AD 150 ML, NO_ACR
531612303138415, NAC, NAC, NOT FOUND, 40MG/ML XPE CT FR VD AMB X 120ML + CP MED, NO_ACR
531612307117412, NAC, NAC, NOT FOUND, 600MG GRAN CT 10 ENV AL POLIET X 5 G (EMB FRAC), NO_ACR
531612304134413, NAC, NAC, NOT FOUND, 600MG GRAN CT 16 ENV AL POLIET X 5G, NO_ACR
531618101111116, NIMODIPINO, NIMODIPINO, NIMODIPINO, 30 MG COM REV CT BL AL PLAS LEIT X 30, NO_ACR
531614701130119, NISTATINA, NISTATINA, NISTATINA, 100.000 UI SUS OR CT FR VD AMB X 50 ML + CGT, NO_ACR
531614702161115, NISTATINA, NISTATINA, NISTATINA, 25.000 UI/G CREM VAG CT BG AL X 60 G + 14 APLIC, NO_ACR
531605101169112, NISTATINA + ÓXIDO DE ZINCO, NISTATINA OXIDO ZINCO, NOT FOUND, 100.000 UI/G + 200 MG/G POM DERM CT BG AL X 60 G, NO_ACR
531612402160117, NITRATO DE ISOCONAZOL, NITRATO ISOCONAZOL, NITRATO ISOCONAZOL, 10 MG/G CREM DERM CT BG AL X 20G, NO_ACR
531612401164119, NITRATO DE ISOCONAZOL, NITRATO ISOCONAZOL, NITRATO ISOCONAZOL, 10 MG/G CREM VAG CT BG AL X 40 G + 7 APLIC, NO_ACR
531607904161113, NITRATO DE MICONAZOL, NITRATO MICONAZOL, NITRATO MICONAZOL, 20 MG/G CREM DERM CT BG AL X 28 G, NO_ACR
531607902169117, NITRATO DE MICONAZOL, NITRATO MICONAZOL, NITRATO MICONAZOL, 20 MG/G CREME VAG CT BG X 80 G + 14 APLIC, NO_ACR
531607901111115, NITRATO DE MICONAZOL, NITRATO MICONAZOL, NITRATO MICONAZOL, 20 MG/G PO TOP CT FR PLAS OPC X 30 GR, NO_ACR
531607903130117, NITRATO DE MICONAZOL, NITRATO MICONAZOL, NITRATO MICONAZOL, LOCAO FR C/ 30G, NO_ACR
531607601118114, NITRAZEPAM, NITRAZEPAM, NITRAZEPAM, 5 MG COM CTBL AL PLAS BCO LEIT X 20, NO_ACR
531622501171319, NITRONAL, NITRONAL, NOT FOUND, 0.4 MG/DOSE LIQ PULV CT FR VD INC NEBUL X 4.5 ML (60 DOSES), NO_ACR
