2741, PROPOVAN, PROPOVAN 
2742, REVIA, REVIA 
2743, RISPERIDON, RISPERIDON 
2744, RISPERIDON, RISPERIDON 
2745, RISPERIDON, RISPERIDON 
2746, SEVOCRIS, SEVOCRIS 
2747, SEVOCRIS, SEVOCRIS 
2748, SULFATO SALBUTAMOL, SULF SALBUTAMOL 
2750, TEGRETARD, TEGRETARD 
2751, TEGRETARD, TEGRETARD 
2752, THIOPENTAX, THIOPENTAX 
2753, THIOPENTAX, THIOPENTAX 
2755, TINIDAZOL NITRATO MICONAZOL, TINID NIT MICON 
2756, TOBRAMICINA, TOBRAMICINA 
2757, TRACUR, TRACUR 
2758, TRACUR, TRACUR 
2759, TRAMADON, TRAMADON 
2760, TRAMADON, TRAMADON 
2761, TRAMADON, TRAMADON 
2762, TRAMADON, TRAMADON 
2763, TRAMADON, TRAMADON 
2764, TRAMADON, TRAMADON 
2765, TRAMADON, TRAMADON 
2766, TRIDIL, TRIDIL 
2767, TRIDIL, TRIDIL 
2768, TRIDIL, TRIDIL 
2769, VECURON, VECURON 
2770, VECURON, VECURON 
2771, VITADERME, VITADERME 
2772, XYLESTESIN, XYLESTESIN 
2773, XYLESTESIN, XYLESTESIN 
2774, XYLESTESIN, XYLESTESIN 
2775, XYLESTESIN, XYLESTESIN 
2776, XYLESTESIN EPINEFRINA, XYLESTESIN 
2777, XYLESTESIN EPINEFRINA, XYLESTESIN 
2778, XYLESTESIN NOREPINEFRINA, XYLESTESIN 
2779, NADERM, NADERM 
2780, NADERM, NADERM 
2781, NADERM, NADERM 
2782, NADERM, NADERM 
2783, PLASBUMIN 20, PLASBUMIN 
2784, LOSARTANA POTASSICA, LOSARTAN POTAS 
2785, ROXETIN, ROXETIN 
2786, ROXETIN, ROXETIN 
2787, ATENOLOL, ATENOLOL 
2788, ATENOLOL, ATENOLOL 
2789, ATENOLOL, ATENOLOL 
2790, BESILATO ANLODIPINO, BES ANLODIPINO 
2792, BESILATO ANLODIPINO, BES ANLODIPINO 
2794, ROPI, ROPI 
2795, ROPI, ROPI 
2796, ROCURON, ROCURON 
2797, OMEPRAZOL, OMEPRAZOL SODIC 
2798, OMEPRAZOL, OMEPRAZOL SODIC 
2799, ALIMAX, ALIMAX 
2800, GINO KOLLAGENASE, GINO KOLLAGENASE 
2801, ANA FLEX, ANA FLEX 
2802, ANA FLEX, ANA FLEX 
2803, ANA FLEX, ANA FLEX 
2804, HEMOFOL, HEMOFOL 
2805, HEMOFOL, HEMOFOL 
2806, TENOXICAM, TENOXICAM 
2807, TENOXICAM, TENOXICAM 
2808, PINAZAN, PINAZAN 
2809, CARBOLIM, CARBOLIM 
2810, SINVASTATINA, SINVASTATINA 
2811, CLORIDRATO CIPROFLOXACINO, CLOR CIPROFLOXA 
2812, ZOPICLONA, ZOPICLONA 
2816, AD ELEMENT, AD ELEMENT 
2818, DERMACARE, DERMACARE 
2819, DERMACARE, DERMACARE 
2820, INCEL, INCEL 
2821, INCEL, INCEL 
2822, ONXEL, ONXEL 
2823, ONXEL, ONXEL 
2824, ONXEL, ONXEL 
2825, PED ELEMENT, PED ELEMENT 
2826, POSIDON, POSIDON 
2827, PRACAP, PRACAP 
2828, PRURIZIN, PRURIZIN 
2829, PRURIZIN, PRURIZIN 
2830, PRURIZIN, PRURIZIN 
2831, SOL GLICOSE, SOL GLICOSE 
2832, SOL GLICOSE, SOL GLICOSE 
2834, SORAMIN, SORAMIN 
2835, VANCEL, VANCEL 
2836, VANCEL, VANCEL 
2837, LEXATO, LEXATO 
2838, LEXATO, LEXATO 
2839, NAVELBINE, NAVELBINE 
2840, NAVELBINE, NAVELBINE 
2841, NAVELBINE, NAVELBINE 
2842, NAVELBINE, NAVELBINE 
2843, OSSOPAN, OSSOPAN 800 
2844, ZOTECAN, ZOTECAN 
2845, ZOTECAN, ZOTECAN 
2846, BUSILVEX, BUSILVEX 
2847, JAVLOR, JAVLOR 
2848, ANGIOPRIL, ANGIOPRIL 
2849, ANGIOPRIL, ANGIOPRIL 
2850, ANGIOPRIL, ANGIOPRIL 
2852, ANGIOPRIL, ANGIOPRIL 
2853, ANGIOPRIL, ANGIOPRIL 
2854, ATINAC, ATINAC 
2855, ATINAC, ATINAC 
2856, ATINAC, ATINAC 
2857, CORDIRON, CORDIRON 
2858, DEOCIL, DEOCIL 
2859, DESINFLEX, DESINFLEX 
2860, DESINFLEX RETARD, DESINFLEX 
2861, LONCORD, LONCORD RETARD 
2862, LONCORD, LONCORD RETARD 
2863, MICONAL, MICONAL 
2864, MICONAL, MICONAL 
2865, NEMODINE, NEMODINE 
2866, NEMODINE, NEMODINE 
2867, NEMODINE, NEMODINE 
2868, NEMODINE, NEMODINE 
2869, NIMOVAS, NIMOVAS 
2870, PRONAZOL, PRONAZOL 
2871, PRONAZOL, PRONAZOL 
2872, NOVIDAT, NOVIDAT 
2873, NOVIDAT, NOVIDAT 
2874, ULCESTOP, ULCESTOP 
2875, WINTER AP, WINTER AP 
2876, FLUXTAR SR, FLUXTAR SR 
2877, FLUXTAR SR, FLUXTAR SR 
2878, FLUXTAR SR, FLUXTAR SR 
2879, FLUXTAR SR, FLUXTAR SR 
2880, ARFLEX RETARD, ARFLEX 
2881, ARFLEX RETARD, ARFLEX 
2882, APRACUR, APRACUR 
2883, BENEGRIP, BENEGRIP 
2884, DORIL, DORIL 
2885, FLUVIRAL, FLUVIRAL 
2886, MELHORAL, MELHORAL 
2887, MELHORAL, MELHORAL 
2890, MERTHIOLATE, MERTHIOLATE NF 
2891, MERTHIOLATE, MERTHIOLATE NF 
2892, TIRATOSSE, TIRATOSSE 
2893, TIRATOSSE, TIRATOSSE 
2894, VITASAY, VITASAY 
2895, VITASAY STRESS, VITASAY STRESS 
2897, PAMIRED, PAMIRED 
2898, PAMIRED, PAMIRED 
2899, GRANOMAX, GRANOMAX 
2900, GRANOMAX, GRANOMAX 
2901, BLAZTERE, BLAZTERE 
2902, CIALIS, CIALIS 
2903, CIALIS, CIALIS 
2905, CIALIS, CIALIS DIARIO 
2906, CIALIS, CIALIS 
2907, EVISTA, EVISTA 
2908, EVISTA, EVISTA 
2909, GEMZAR, GEMZAR 
2910, GEMZAR, GEMZAR 
2911, HUMALOG, HUMALOG 
2912, HUMALOG, HUMALOG 
2913, HUMULIN N, HUMULIN N 
2914, HUMULIN N, HUMULIN N 
2915, PROZAC, PROZAC 20 
2916, PROZAC, PROZAC 20 
2917, PROZAC, PROZAC 20 
2918, ZYPREXA, ZYPREXA 
2919, ZYPREXA, ZYPREXA 
2920, ZYPREXA, ZYPREXA 
2921, ZYPREXA, ZYPREXA 
2922, ZYPREXA, ZYPREXA 
2923, ZYPREXA, ZYPREXA 
2924, ZYPREXA, ZYPREXA 
2925, ZYPREXA, ZYPREXA 
2926, CYMBALTA, CYMBALTA 
2927, CYMBALTA, CYMBALTA 
2928, ALIMTA, ALIMTA 
2929, ALIMTA, ALIMTA 
2930, FORTEO, FORTEO 
2931, ZYPREXA, ZYPREXA ZYDIS 
2932, ZYPREXA, ZYPREXA ZYDIS 
2933, HUMALOG KWIKPEN, HUMALOG 
2934, HUMALOG KWIKPEN, HUMALOG 
2935, HUMULIN 70N 30R, HUMULIN 70 30 
2936, HUMULIN 70N 30R, HUMULIN 70 30 
2938, HUMULIN R, HUMULIN R 
2939, ADCIRCA, ADCIRCA 
2940, ADCIRCA, ADCIRCA 
2941, HUMALOG MIX 50 KWIKPEN, HUMALOG 
2943, CYMBALTA, CYMBALTA 
2949, ACETOFLUX, ACETOFLUX 
2950, ACETOFLUX, ACETOFLUX 
2951, ACICLOVIR, ACICLOVIR 
2952, ADEDERME, ADEDERME 
2953, ALBENDAZOL, ALBENDAZOL 
2954, ALBENDAZOL, ALBENDAZOL 
2955, ALBENDAZOL, ALBENDAZOL 
2956, ALGIFLEX, ALGIFLEX 
2957, ALKAGEL, ALKAGEL 
2958, AMOXICILINA CLAVULANATO POTASSIO, AMOXI CLAVU POT 
2959, AMOXICILINA CLAVULANATO POTASSIO, AMOXI CLAVU POT 
2960, AMOXICILINA CLAVULANATO POTASSIO, AMOXI CLAVU POT 
2961, AMOXICILINA CLAVULANATO POTASSIO, AMOXI CLAVU POT 
2962, AMOXICILINA CLAVULANATO POTASSIO, AMOXI CLAVU POT 
2963, AMOXICILINA CLAVULANATO POTASSIO, AMOXI CLAVU POT 
2964, AMOX, AMOX EMS 
2965, AMOX, AMOX EMS 
2966, AMOXICILINA, AMOXICILINA 
2967, AMOXICILINA, AMOXICILINA 
2968, AMOXICILINA, AMOXICILINA 
2969, AMOXICILINA, AMOX EMS 
2970, AMOXICILINA, AMOXICILINA 
2971, AMOXICILINA, AMOXICILINA 
2972, AMPICILINA, AMPICILINA 
2973, AMPICILINA, AMPICILINA 
2974, AMPICILINA, AMPICILINA 
2975, AMPICILINA, AMPICILINA 
2976, AMPICILINA, AMPICILINA 
2977, AMPICILINA, AMPICILINA 
2978, ANTIVIRAX, ANTIVIRAX 
2979, ANTIVIRAX, ANTIVIRAX 
2980, APEVITIN, APEVITIN BC 
2981, ATENOLOL CLORTALIDONA, ATENOLOL CLORTA 
2982, ATENOLOL CLORTALIDONA, ATENOLOL CLORTA 
2983, ATENOLOL CLORTALIDONA, ATENOLOL CLORTA 
2985, ATENOLOL, ATENOLOL 
2986, ATENOLOL, ATENOLOL 
2987, ATENOLOL, ATENOLOL 
2988, ATENOLOL, ATENOLOL 
2989, ATENOLOL, ATENOLOL 
2990, ATENOLOL, ATENOLOL 
2991, ATENOLOL, ATENOLOL 
2994, AZITROGRAN, AZITROGRAN 
2995, AZITROMICINA, AZITROMICINA 
2996, AZITROMICINA, AZITROMICINA 
2997, AZITROMICINA, AZITROMICINA 
2998, AZITROMICINA, AZITROMICINA 
2999, AZITROMICINA, AZITROMICINA 
3000, AZITROMICINA, AZITROMICINA 
3001, CAPTOPRIL HIDROCLOROTIAZIDA, CAPTOP HIDROCLO 
3002, CARBAMAZEPINA, CARBAMAZEPINA 
3003, CARBAMAZEPINA, CARBAMAZEPINA 
3004, CARBOCISTEINA, CARBOCISTEINA 
3005, CARBOCISTEINA, CARBOCISTEINA 
3006, CARBOCISTEINA, CARBOCISTEINA 
3007, CEFACLOR, CEFACLOR 
3008, CEFACLOR, CEFACLOR 
3009, CEFACLOR, CEFACLOR 
3010, CEFACLOR, CEFACLOR 
3011, CEFADROXIL, CEFADROXILA 
3012, CEFADROXIL, CEFADROXILA 
3013, CEFADROXIL, CEFADROXILA 
3014, CEFALEXINA, CEFALEXINA 
3015, CEFALEXINA, CEFALEXINA 
3016, CEFALEXINA, CEFALEXINA 
3017, CEFALEXINA, CEFALEXINA 
3018, CEFALEXINA, CEFALEXINA 
3019, CEFTRIAXONA SOD, CEFTRIAXONA SOD 
3020, CEFTRIAXONA SOD, CEFTRIAXONA SOD 
3021, CELERGIN, CELERGIN 
3022, CELERGIN, CELERGIN 
3023, CELOCORT, CELOCORT 
3024, CENEVIT, CENEVIT 
3027, CETOC DIPROP BETA, CETO DIP BETAME 
3028, CETOC DIPROP BETA, CETO DIP BETAME 
3029, CETOCONAZOL, CETOCONAZOL 
3030, CETOCONAZOL, CETOCONAZOL 
3031, CETOCONAZOL, CETOCONAZOL 
3032, CETOCONAZOL, CETOCONAZOL SHA 
3033, CETOCONAZOL, CETOCONAZOL 
3034, CETOPROFENO, CETOPROFENO 
3035, CETOPROFENO, CETOPROFENO GEL 
3036, CETOPROFENO, CETOPROFENO 
3037, CETOROLACO TROMETAMINA, CETORO TROMETAM 
3038, CETOROLACO TROMETAMINA, CETORO TROMETAM 
3039, CIPROCILIN, CIPROCILIN 
3040, CLARITROMICINA, CLARITROMICINA 
3041, CLARITROMICINA, CLARITROMICINA 
3042, CLARITROMICINA, CLARITROMICINA 
3043, CLARITROMICINA, CLARITROMICINA 
3044, CLARITROMICINA, CLARITROMICINA 
3045, CLOR AMBROXOL, CLOR AMBROXOL 
3046, CLOR AMBROXOL, CLOR AMBROXOL 
3047, CLORIDRATO AZELASTINA, CLOR AZELASTINA 
3048, CLOR CIPROFLOXACIN0, CLOR CIPROFLOXA 
3049, CLOR CIPROFLOXACIN0, CLOR CIPROFLOXA 
3050, CLOR CIPROFLOXACIN0, CLOR CIPROFLOXA 
3051, CLOR CIPROFLOXACIN0, CLOR CIPROFLOXA 
3052, CLOR CIPROFLOXACIN0, CLOR CIPROFLOXA 
3053, CLORIDRATO CLOMIPRAMINA, CLOR CLOMIPRAMI 
3054, CLORIDRATO CLOMIPRAMINA, CLOR CLOMIPRAMI 
3056, CLOR DOXICICLINA, CLO DOXICICLINA 
3057, CLOR DOXICICLINA, CLO DOXICICLINA 
3058, CLORIDRATO RANITIDINA, CLOR RANITIDINA 
3059, CLORIDRATO RANITIDINA, CLOR RANITIDINA 
3060, CLORIDRATO RANITIDINA, CLOR RANITIDINA 
3062, CLOR TERBINAFINA, CLO TERBINAFINA 
3063, CLOR TERBINAFINA, CLO TERBINAFINA 
3064, CLOR TERBINAFINA, CLO TERBINAFINA 
3065, CLOR TERBINAFINA, CLO TERBINAFINA 
3066, CLOR TRAMADOL, CLOR TRAMADOL 
3067, CLORIDRATO RANITIDINA, CLOR RANITIDINA 
3068, CLORATADD, CLORATADD 
3069, CLORATADD, CLORATADD 
3070, CLORATADD D, CLORATADD D 
3072, CLORTALIDONA, CLORTALIDONA 
3073, CLORTALIDONA, CLORTALIDONA 
3074, CLORTALIDONA, CLORTALIDONA 
3077, CLORTALIDONA, CLORTALIDONA 
3081, CLOTRIMAZOL, CLOTRIMAZOL CR 
3082, CLOTRIMAZOL, CLOTRIMAZOL 
3083, CLOTRIMAZOL, CLOTRIMAZOL 
3084, COLACHOFRA, COLACHOFRA 
3085, COMPLEXO B, COMPLEXO B 
3086, COMPLEXO B, COMPLEXO B 
3087, COMPLEXO B, COMPLEXO B 
3088, COMPLEXO B, COMPLEXO B 
3089, CYSTEX, CYSTEX 
3090, DEXADERMIL, DEXADERMIL 
3091, DIAZEPAM, DIAZEPAM 
3092, DIAZEPAM, DIAZEPAM 
3093, DIAZOL, DIAZOL 
3094, DIAZOL, DIAZOL 
3095, DICLOFENACO DIETILAMONIO, DICLOFEN DIETIL 
3099, DICLOFENACO SODICO, DICLOFENACO SOD 
3100, DICLOFENACO SODICO, DICLOFENACO SOD 
3102, DIMETICONA, DIMETICONA 
3103, DIMETICONA, DIMETICONA 
3104, DIMETICONA, DIMETICONA 
3105, DIMETILIV, DIMETILIV 
3106, DIMETILIV, DIMETILIV 
3107, DIMETILIV, DIMETILIV 
3108, DIPIRONA SODICA, DIPIRONA SODICA 
3109, DIPIRONA SODICA, DIPIRONA SODICA 
3110, DIPIRONA SODICA, DIPIRONA SODICA 
3111, DIPIRONA SODICA, DIPIRONA SODICA 
3112, DORICIN, DORICIN 
3113, DORICIN, DORICIN 
3114, DORSPAN, DORSPAN 
3115, DORSPAN, DORSPAN 
3116, DOXILEGRAND, DOXILEGRAND 
3117, ECTRIN, ECTRIN 
3118, ECTRIN, ECTRIN 
3119, EMIDRAT, EMIDRAT 
3120, EMIDRAT, EMIDRAT 
3121, EMISTIN, EMISTIN 
3122, EMS, EMS EXPECTORANTE 
3123, EMSCORT, EMSCORT 
3124, EMSGRIP, EMSGRIP 
3125, EMSGRIP, EMSGRIP 
3126, VASOTRILIX, VASOTRILIX 
3128, IBULIV, IBULIV 
3129, IBULIV, IBULIV 
3130, GRIPEN DIA, GRIPEN DIA 
3131, GRIPEN DIA, GRIPEN DIA 
3132, GRIPEN NOITE, GRIPEN NOITE 
3133, GRIPEN NOITE, GRIPEN NOITE 
3135, ENDCOFF, ENDCOFF 
3136, ENDCOFF, ENDCOFF 
3137, ENERGIL C, ENERGIL C 
3138, ENERGIL C, ENERGIL C 
3139, ENERGIL C, ENERGIL C 
3143, ENERGIL C, ENERGIL C 
3144, ENERGIL C, ENERGIL C 
3145, ENERGIL C, ENERGIL C 
3146, ENERGIL C, ENERGIL C 
3147, ESPASMO DIMETILIV, ESPASMO DIMETILIV 
3148, ESPIRONOLACTONA, ESPIRONOLACTONA 
3149, ESPIRONOLACTONA, ESPIRONOLACTONA 
3150, ESPIRONOLACTONA, ESPIRONOLACTONA 
3152, ESPIRONOLACTONA, ESPIRONOLACTONA 
3153, ESTRINOLON, ESTRINOLON 
3154, ESTRINOLON, ESTRINOLON 
3155, ESTRINOLON, ESTRINOLON 
3156, EXPECTUSS, EXPECTUSS 
3157, EXPECTUSS, EXPECTUSS 
3159, FINASTERIDA, FINASTERIDA 
3160, FINASTERIDA, FINASTERIDA 
3161, FINASTERIDA, FINASTERIDA 
3162, FINASTERIDA, FINASTERIDA 
3163, FINASTERIDA, FINASTERIDA 
3164, FLUCOCIN, FLUCOCIN 
3165, FLUCOCIN, FLUCOCIN 
3166, FLUCONAZOL, FLUCONAZOL 
3167, FLUCONAZOL, FLUCONAZOL 
3168, FLUITEINA, FLUITEINA 
3169, FLUITEINA, FLUITEINA 
3170, FLUITEINA, FLUITEINA 
3172, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
3173, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
3174, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
3175, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
3176, CLORIDRATO FLUOXETINA, CLOR FLUOXETINA 
3177, FRIXOPEL, FRIXOPEL 
3178, FUMARATO CETOTIFENO, FUMARATO CETOTI 
3179, GELMAX, GELMAX 
3180, GELMAX, GELMAX 
3181, GELMAX, GELMAX 
3182, GELMAX, GELMAX 
3183, GENTAGRAN, GENTAGRAN 
3184, GEROVITAL, GEROVITAL 
3185, GLICERINA, GLICERIN 
3186, GLICERINA, GLICERIN 
3187, HIDROXIDO ALUMINIO, HIDROX ALUMINIO 
3188, INFLALID, INFLALID 
3189, INFLALID, INFLALID 
3190, INFRALAX, INFRALAX 
3191, INFRALAX, INFRALAX 
3192, INFRALAX, INFRALAX 
3193, LISINOPRIL, LISINOPRIL 
3194, LISINOPRIL, LISINOPRIL 
3195, LISINOPRIL, LISINOPRIL 
3196, LISINOPRIL, LISINOPRIL 
3197, LISINOPRIL, LISINOPRIL 
3198, LISINOPRIL, LISINOPRIL 
3199, LISINOPRIL, LISINOPRIL 
3200, LISINOPRIL, LISINOPRIL 
3201, LORATADINA PSEUDOEFEDRINA, LORATA PSEUDOEF 
3202, LORATADINA, LORATADINA 
3203, LORAZEPAM, LORAZEPAM 
3204, LORAZEPAM, LORAZEPAM 
3205, MALEATO DEXCLOR BETAMETASONA, MAL DEXCLO BETA 
3206, MALEATO DEXCLOR BETAMETASONA, MAL DEXCLO BETA 
3207, MALEATO DEXCLORFENIRAMINA, MALEAT DEXCLORF 
3208, MALEATO DEXCLORFENIRAMINA, MALEAT DEXCLORF 
3209, MALEATO DEXCLORFENIRAMINA, MALEAT DEXCLORF 
3210, MALEATO DEXCLORFENIRAMINA, MALEAT DEXCLORF 
3211, MALEATO ENALAPRIL, MALEA ENALAPRIL 
3212, MALEATO ENALAPRIL, MALEA ENALAPRIL 
3213, MALEATO ENALAPRIL, MALEA ENALAPRIL 
3214, MEBENDAZOL, MEBENDAZOL 
3215, MEBENDAZOL, MEBENDAZOL SUSP 
3216, MELOXICAM, MELOXICAM 
3217, MELOXICAM, MELOXICAM 
3218, MELOXICAM, MELOXICAM 
3219, MELOXICAM, MELOXICAM 
3220, MELOXIGRAN, MELOXIGRAN 
3221, METILDOPA, METILDOPA 
3222, METILDOPA, METILDOPA 
3223, METILDOPA, METILDOPA 
3224, METILDOPA, METILDOPA 
3225, METILPRESS, METILPRESS 
3226, METILPRESS, METILPRESS 
3227, METRONIDAZOL, METRONIDAZOL 
3228, NARIDRIN, NARIDRIN 
3229, NARIDRIN, NARIDRIN 
3230, NARIDRIN, NARIDRIN 
3231, NEUROTONICO, NEUROTONICO 
3232, NIMESILAM, NIMESILAM 
3233, NIMESILAM, NIMESILAM 
3234, NIMESULIDA, NIMESULIDA 
3235, NIMESULIDA, NIMESULIDA 
3236, NIMESULIDA, NIMESULIDA GEL 
3237, NISTATINA, NISTATINA 
3238, NISTATINA, NISTATINA 
3239, NITRATO MICONAZOL, NITRA MICONAZOL 
3240, NOCICLIN, NOCICLIN 
3241, NOFEBRIN, NOFEBRIN 
3242, NOFEBRIN, NOFEBRIN 
3243, NORFLOXACINO, NORFLOXACINO 
3244, NORFLOXACINO, NORFLOXACINO 
3245, NORIDERM, NORIDERM CREMA 
3246, OMEPRAZIN, OMEPRAZIN 
3247, OMEPRAZIN, OMEPRAZIN 
3248, OMEPRAZIN, OMEPRAZIN 
3249, OMEPRAZOL, OMEPRAZOL 
3250, OMEPRAZOL, OMEPRAZOL 
3251, OMEPRAZOL, OMEPRAZOL 
3252, OMEPRAZOL, OMEPRAZOL 
3253, OMEPRAZOL, OMEPRAZOL 
3254, OMEPRAZOL, OMEPRAZOL 
3255, OMEPRAZOL, OMEPRAZOL 
3256, OMEPRAZOL, OMEPRAZOL 
3257, OTOMIXYN, OTOMIXYN 
3258, PANTOPRAZOL, PANTOPRAZOL 
3259, PANTOPRAZOL, PANTOPRAZOL 
3260, PANTOPRAZOL, PANTOPRAZOL 
3261, PANTOPRAZOL, PANTOPRAZOL 
3262, PANTOPRAZOL, PANTOPRAZOL 
3263, PANTOPRAZOL, PANTOPRAZOL 
3264, PANTOPRAZOL, PANTOPRAZOL 
3265, PANTOPRAZOL, PANTOPRAZOL 
3266, PARACETAMOL, PARACETAMOL 
3267, PARACETAMOL, PARACETAMOL 
3268, PARACETAMOL, PARACETAMOL 
3269, PARACETAMOL, PARACETAMOL 
3270, PARACETAMOL, PARACETAMOL 
3271, PARACETAMOL, PARACETAMOL 
3272, PARACETAMOL, PARACETAMOL 
3273, PARALGEN, PARALGEN 
3274, PARALGEN, PARALGEN 
3275, PENTOXIFILINA, PENTOXIFILINA 
3276, PENTOXIFILINA, PENTOXIFILINA 
3277, PENTOXIFILINA, PENTOXIFILINA 
3278, PIROXICAM, PIROXICAM 
3279, PIROXICAM, PIROXICAM 
3280, PIROXICAM, PIROXICAM 
3281, POLICLAVUMOXIL, POLICLAVUMOXIL 
3282, POLICLAVUMOXIL, POLICLAVUMOXIL 
3283, POLICLAVUMOXIL, POLICLAVUMOXIL BD 
3284, POLICLAVUMOXIL, POLICLAVUMOXIL BD 
3285, POLICLAVUMOXIL, POLICLAVUMOXIL 
3286, POLIMOXIL, POLIMOXIL 
3287, POMADERME, POMADERME 
3292, PREDMICIN, PREDMICIN 
3295, PRESSEL, PRESSEL 
3296, PRESSEL, PRESSEL 
3297, PRESSEL, PRESSEL 
3298, PREVYOL 2, PREVYOL 2 
3299, QUINOFORM, QUINOFORM 
3300, RANITIL, RANITIL 
3301, REPOFLOR, REPOFLOR 
3302, REPOFLOR, REPOFLOR 
3303, REPOPIL, REPOPIL 35 
3304, RINIGRAN, RINIGRAN 
3305, RINIGRAN, RINIGRAN 
3306, ROVELAN, ROVELAN 
3307, ROVELAN, ROVELAN 
3308, SECNAXIDOL, SECNAXIDOL 
3309, SINVASTATINA, SINVASTATINA 
3310, SINVASTATINA, SINVASTATINA 
3311, SINVASTATINA, SINVASTATINA 
3312, SINVASTATINA, SINVASTATINA 
3313, SINVASTATINA, SINVASTATINA 
3314, SINVASTATINA, SINVASTATINA 
3315, SINVATROX, SINVATROX 
3317, SULFATO NEOMICINA BACITRACINA, SULF NEOM BACIT 
3318, SULFATO SALBUTAMOL, SULF SALBUTAMOL 
3319, SUPLEVIT, SUPLEVIT 
3320, TENOXICAM, TENOXICAM 
3321, TENOXICAM, TENOXICAM 
3322, TETRAMICIN, TETRAMICIN 
3323, TIOCONAZOL TINIDAZOL, TIOCO TINIDAZOL 
3324, TIOTRAX, TIOTRAX 
3325, TRICOCILIN, TRICOCILIN B 
3326, UROPAC, UROPAC EMS 
3327, UROPAC, UROPAC EMS 
3330, VALERATO BETAMETASONA, VALER BETAMETA 
3331, VALERATO BETAMETASONA, VALER BETAMETA 
3332, VITAFER, VITAFER 
3333, VOLTAFLEX, VOLTAFLEX 
3334, VOLTAFLEX, VOLTAFLEX 
3335, VOLTAFLEX, VOLTAFLEX GEL 
3336, BROMIDRATO FENOTEROL, BROM FENOTEROL 
3337, BROMIDRATO FENOTEROL, BROM FENOTEROL 
3338, BROMIDRATO FENOTEROL, BROM FENOTEROL 
3339, BROMAZEPAM, BROMAZEPAM 
3340, BROMAZEPAM, BROMAZEPAM 
3342, BROMAZEPAM, BROMAZEPAM 
3343, BROMAZEPAM, BROMAZEPAM 
3344, VALERATO BETAMETASONA, VALER BETAMETA 
3345, VALERATO BETAMETASONA, VALER BETAMETA 
3346, TIOCONAZOL, TIOCONAZOL 
3347, TIOCONAZOL, TIOCONAZOL 
3348, TIOCONAZOL, TIOCONAZOL 
3349, NITRATO MICONAZOL, NITRA MICONAZOL 
3351, NITRATO MICONAZOL, NITRA MICONAZOL 
3353, DIPROP BETA AC SALIC, DIP BET AC SALI 
3354, ACETO TRIA SULF NEO GRAM NIST, AC TR S N GR NI 
3355, ACETO TRIA SULF NEO GRAM NIST, AC TR S N GR NI 
3356, ACETILCISTEINA, ACETILCISTEINA 
3357, ACETILCISTEINA, ACETILCISTEINA 
3358, ACETILCISTEINA, ACETILCISTEINA 
3359, ACETILCISTEINA, ACETILCISTEINA 
3361, ACETILCISTEINA, ACETILCISTEINA 
3362, ACETILCISTEINA, ACETILCISTEINA 
3363, ACETILCISTEINA, ACETILCISTEINA 
3364, BUTILBROMETO ESCOPOLAMINA, BUTILB ESCOPOLA 
3365, GUAIFENESINA, GUAIFENESINA 
3366, BETAMETASONA, BETAMETASONA 
3367, BETAMETASONA, BETAMETASONA 
3368, BETAMETASONA, BETAMETASONA 
3369, BETAMETASONA, BETAMETASONA 
3370, BETAMETASONA, BETAMETASONA 
3371, LANSOPRAZOL, LANSOPRAZOL 
3372, LANSOPRAZOL, LANSOPRAZOL 
3373, LANSOPRAZOL, LANSOPRAZOL 
3374, LANSOPRAZOL, LANSOPRAZOL 
3375, DESONIDA, DESONIDA 
3376, DESONIDA, DESONIDA 
3377, DESONIDA, DESONIDA 
3378, DESONIDA, DESONIDA 
3379, BEZAFIBRATO, BEZAFIBRATO 
3380, BEZAFIBRATO, BEZAFIBRATO 
3381, ALLEXOFEDRIN, ALLEXOFEDRIN 
3382, ALLEXOFEDRIN, ALLEXOFEDRIN 
3383, ALLEXOFEDRIN, ALLEXOFEDRIN 
3384, CHRON ASA 5, CHRON ASA 5 
3385, CHRON ASA 5, CHRON ASA 5 
3386, CHRON ASA 5, CHRON ASA 5 
3387, DICLOFENACO COLESTIRAMINA, DICLOF COLESTIR 
3388, DICLOFENACO COLESTIRAMINA, DICLOF COLESTIR 
3389, DIPROPIONATO BETAMETASONA, DIPROP BETAMETA 
3390, DIPROPIONATO BETAMETASONA, DIPROP BETAMETA 
3391, TINIDAZOL NITRATO MICONAZOL, TINID NIT MICON 
3392, PREVIDEZ 2, PREVIDEZ 2 
3393, ACETONIDA TRIANCINOLONA, ACETON TRIANCIN 
3394, ALPRAZOLAM, ALPRAZOLAM 
3395, ALPRAZOLAM, ALPRAZOLAM 
3396, ALPRAZOLAM, ALPRAZOLAM 
3397, ALPRAZOLAM, ALPRAZOLAM 
3398, ALPRAZOLAM, ALPRAZOLAM 
3399, ALPRAZOLAM, ALPRAZOLAM 
3400, ALPRAZOLAM, ALPRAZOLAM 
3401, ALPRAZOLAM, ALPRAZOLAM 
3402, CLOR METOCLOPRAMIDA, CLOR METOCLOP 
3403, CLORIDRATO NAFAZOLINA, CLOR NAFAZOLINA 
3404, CLOR VERAPAMIL, CLOR VERAPAMIL 
3405, CLOR VERAPAMIL, CLOR VERAPAMIL 
