267735; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
303292; RINGER; RINGER; NOT FOUND; ASSOCIADO COM LACTATO DE SODIO. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
352192; RINGER; RINGER; NOT FOUND; SIMPLES. SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
266750; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 2 MG/ML. SOLUCAO ORAL CÁPSULA; NO_ACR
266750; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 2 MG/ML. SOLUCAO ORAL CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267894; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 3 MG CÁPSULA; NO_ACR
267895; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 6 MG CÁPSULA; NO_ACR
267895; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 6 MG CÁPSULA; NO_ACR
267895; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 6 MG CÁPSULA; NO_ACR
267895; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 6 MG CÁPSULA; NO_ACR
267895; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 6 MG CÁPSULA; NO_ACR
267895; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 6 MG CÁPSULA; NO_ACR
267895; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 6 MG CÁPSULA; NO_ACR
267895; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 6 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267896; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 1.5 MG CÁPSULA; NO_ACR
267897; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 4.5 MG CÁPSULA; NO_ACR
267897; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 4.5 MG CÁPSULA; NO_ACR
267897; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 4.5 MG CÁPSULA; NO_ACR
267897; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 4.5 MG CÁPSULA; NO_ACR
267897; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 4.5 MG CÁPSULA; NO_ACR
267897; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 4.5 MG CÁPSULA; NO_ACR
268830; RITONAVIR; RITONAVIR; RITONAVIR; 100 MG. CAPSULA GELATINOSA MOLE CÁPSULA; NO_ACR
268830; RITONAVIR; RITONAVIR; RITONAVIR; 100 MG. CAPSULA GELATINOSA MOLE CÁPSULA; NO_ACR
272835; RIBAVIRINA; RIBAVIRINA; RIBAVIRINA; 250 MG CÁPSULA; NO_ACR
272835; RIBAVIRINA; RIBAVIRINA; RIBAVIRINA; 250 MG CÁPSULA; NO_ACR
272835; RIBAVIRINA; RIBAVIRINA; RIBAVIRINA; 250 MG CÁPSULA; NO_ACR
272835; RIBAVIRINA; RIBAVIRINA; RIBAVIRINA; 250 MG CÁPSULA; NO_ACR
272835; RIBAVIRINA; RIBAVIRINA; RIBAVIRINA; 250 MG CÁPSULA; NO_ACR
272835; RIBAVIRINA; RIBAVIRINA; RIBAVIRINA; 250 MG CÁPSULA; NO_ACR
272835; RIBAVIRINA; RIBAVIRINA; RIBAVIRINA; 250 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
272837; RIFAMPICINA; RIFAMPICINA; RIFAMPICINA; 300 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
275937; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 100 MG CÁPSULA; NO_ACR
276264; RAMIPRIL; RAMIPRIL; RAMIPRIL; ASSOCIADO COM ANLODIPINO. 5MG + 5MG CÁPSULA; NO_ACR
276264; RAMIPRIL; RAMIPRIL; RAMIPRIL; ASSOCIADO COM ANLODIPINO. 5MG + 5MG CÁPSULA; NO_ACR
329508; RETINOL; RETINOL; RETINOL; 200.000 UI CÁPSULA; NO_ACR
329610; RACEALFATOCOFEROL; RACEALFATOCOFEROL; RACEALFATOCOFEROL; 400 MG CÁPSULA; NO_ACR
329610; RACEALFATOCOFEROL; RACEALFATOCOFEROL; RACEALFATOCOFEROL; 400 MG CÁPSULA; NO_ACR
329610; RACEALFATOCOFEROL; RACEALFATOCOFEROL; RACEALFATOCOFEROL; 400 MG CÁPSULA; NO_ACR
329610; RACEALFATOCOFEROL; RACEALFATOCOFEROL; RACEALFATOCOFEROL; 400 MG CÁPSULA; NO_ACR
329610; RACEALFATOCOFEROL; RACEALFATOCOFEROL; RACEALFATOCOFEROL; 400 MG CÁPSULA; NO_ACR
329610; RACEALFATOCOFEROL; RACEALFATOCOFEROL; RACEALFATOCOFEROL; 400 MG CÁPSULA; NO_ACR
329610; RACEALFATOCOFEROL; RACEALFATOCOFEROL; RACEALFATOCOFEROL; 400 MG CÁPSULA; NO_ACR
329610; RACEALFATOCOFEROL; RACEALFATOCOFEROL; RACEALFATOCOFEROL; 400 MG CÁPSULA; NO_ACR
329610; RACEALFATOCOFEROL; RACEALFATOCOFEROL; RACEALFATOCOFEROL; 400 MG CÁPSULA; NO_ACR
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO CÁPSULA; NO_ACR
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO CÁPSULA; NO_ACR
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO CÁPSULA; NO_ACR
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO CÁPSULA; NO_ACR
362059; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 27 MG EQUIVALENTE A 13.3 MG/DIA. ADESIVO TRANSDERMICO CÁPSULA; NO_ACR
362059; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 27 MG EQUIVALENTE A 13.3 MG/DIA. ADESIVO TRANSDERMICO CÁPSULA; NO_ACR
367370; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 9 MG. MEDICAMENTO ESPECIALMENTE MANIPULADO CÁPSULA; NO_ACR
381066; RAMIPRIL; RAMIPRIL; RAMIPRIL; ASSOCIADO COM ANLODIPINO. 10 MG + 5 MG CÁPSULA; NO_ACR
427509; RITONAVIR; RITONAVIR; RITONAVIR; 100 MG CÁPSULA; NO_ACR
427509; RITONAVIR; RITONAVIR; RITONAVIR; 100 MG CÁPSULA; NO_ACR
267735; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL COMPRIMIDO; NO_ACR
267735; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL COMPRIMIDO; NO_ACR
267735; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
267736; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 150 MG COMPRIMIDO; NO_ACR
