267107; FENITOÍNA SÓDICA; FENITOINA SODICA; FENITOINA SODICA; 50 MG/ML. SOLUCAO INJETAVEL AMPOLA 5.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 0.20 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 0.20 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 0.20 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 0.20 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292399; FITOMENADIONA; FITOMENADIONA; FITOMENADIONA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
299317; FENTANILA; FENTANILA; FENTANILA; ASSOCIADO COM DROPERIDOL. 0.05 MG + 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300407; FENTOLAMINA MESILATO; FENTOLAMINA MESILATO; NOT FOUND; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300722; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 200 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS AMPOLA 2.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS AMPOLA 2.00 ML; NO_ACR
300723; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 40 MG/ML. SOLUCAO ORAL - GOTAS AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
300725; FENOBARBITAL SÓDICO; FENOBARBITAL SODICO; FENOBARBITAL SODICO; 100 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
