267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
273675; METARAMINOL; METARAMINOL; METARAMINOL; SAL BITARTARATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
276656; METOPROLOL; METOPROLOL; METOPROLOL; SAL SUCCINATO. 25 MG. LIBERACAO CONTROLADA; NO_ACR; AMPOLA; 5.00 ML
276656; METOPROLOL; METOPROLOL; METOPROLOL; SAL SUCCINATO. 25 MG. LIBERACAO CONTROLADA; NO_ACR; AMPOLA; 5.00 ML
276657; METOPROLOL; METOPROLOL; METOPROLOL; SAL SUCCINATO. 50 MG. LIBERACAO CONTROLADA; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
277529; METILTIONÍNIO CLORETO; METILTIONINIO CLORETO; NOT FOUND; 1%. INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292227; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 0.50 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292228; MEDROXIPROGESTERONA ACETATO; MEDROXIPROGESTERONA ACETATO; NOT FOUND; 150 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304148; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITS: A. B2. B3. B5. B6. C. D. E. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
304148; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITS: A. B2. B3. B5. B6. C. D. E. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
304148; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITS: A. B2. B3. B5. B6. C. D. E. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
304148; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITS: A. B2. B3. B5. B6. C. D. E. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
304148; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITS: A. B2. B3. B5. B6. C. D. E. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
304148; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITS: A. B2. B3. B5. B6. C. D. E. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
304148; MULTIVITAMINAS; MULTIVITAMINAS; NOT FOUND; VITS: A. B2. B3. B5. B6. C. D. E. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304870; MORFINA; MORFINA; MORFINA; SULFATO. 1MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
304871; MORFINA; MORFINA; MORFINA; SULFATO. 10MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
