267424; VERAPAMIL CLORIDRATO; VERAPAMIL CLORIDRATO; NOT FOUND; 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
318725; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ROTAVIRUS HUMANO. SUSPENSAO ORAL DOSE(S); NO_ACR
338046; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA VIRUS DA HEPATITE B. RECOMBINANTE. 20 MCG/ML. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
357683; VACINA HUMANA; VACINA HUMANA; NOT FOUND; VIRUS DA HEPATITE A + ANTIGENO DE SUPERFICIE DA. HEPATITE B. 720 UNIDADES ELISA + 20 MCG/ DOSE (1ML). SUSPENSAO INJETAVEL DOSE(S); NO_ACR
358969; VACINA HUMANA; VACINA HUMANA; NOT FOUND; PNEUMOCOCICA POLISSACARIDA 7-VALENTE CONJUGADA. SOROTIPOS 4.6B.9V.14.18C.19F E 23F DE S.PNEMONIAE. ASSOC. PROTEINA DIFTERICA CRM 197. 16MG DE POLISSACARIDES TOTAIS + 20MG CRM 197/0.5ML. SUSPENSAO INJETAVEL. COM SISTEMA DE APLICACAO. MO DOSE(S); NO_ACR
361507; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTI-HPV (PAPILOMA VIRUS). TETRAVALENTE. MONODOSE. SUSPENSAO INJETAVEL. SERINGA PREENCHIDA DOSE(S); NO_ACR
363068; VACINA HUMANA; VACINA HUMANA; NOT FOUND; POLIOMIELITE TIPOS I.II E III. INATIVADA. 40 UD + 8 UD + 32 UD/DOSE. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
363068; VACINA HUMANA; VACINA HUMANA; NOT FOUND; POLIOMIELITE TIPOS I.II E III. INATIVADA. 40 UD + 8 UD + 32 UD/DOSE. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
381294; VACINA HUMANA; VACINA HUMANA; NOT FOUND; PNEUMOCOCICA POLISSACARIDA 10-VALENTE CONJUGADA. POLISSACARIDEOS 1.4.5.6B.7F.9V.14.18C.19F E 23F. MONODOSE. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
394772; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA SARAMPO. CAXUMBA. RUBEOLA E VARICELA. TETRAVIRAL. MONODOSE. PO LIOFILO P/ INJETAVEL DOSE(S); NO_ACR
394772; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA SARAMPO. CAXUMBA. RUBEOLA E VARICELA. TETRAVIRAL. MONODOSE. PO LIOFILO P/ INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
396109; VACINA HUMANA; VACINA HUMANA; NOT FOUND; CONTRA INFLUENZA. FRAGMENTADA E INATIVADA. CEPAS SIMILARES AO TIPO A (H1N1 + H3N2) E TIPO B. SUSPENSAO INJETAVEL DOSE(S); NO_ACR
411846; VACINA HUMANA; VACINA HUMANA; NOT FOUND; BCG INTRADERMICA (BACTERIA VIVA ATENUADA). 0.1 MG /DOSE DE 0.1ML. PO LIOFILO P/ INJETAVEL + DILUENTE DOSE(S); NO_ACR
267425; VERAPAMIL CLORIDRATO; VERAPAMIL CLORIDRATO; NOT FOUND; 80 MG DRÁGEA; NO_ACR
267425; VERAPAMIL CLORIDRATO; VERAPAMIL CLORIDRATO; NOT FOUND; 80 MG DRÁGEA; NO_ACR
267425; VERAPAMIL CLORIDRATO; VERAPAMIL CLORIDRATO; NOT FOUND; 80 MG DRÁGEA; NO_ACR
267425; VERAPAMIL CLORIDRATO; VERAPAMIL CLORIDRATO; NOT FOUND; 80 MG DRÁGEA; NO_ACR
267425; VERAPAMIL CLORIDRATO; VERAPAMIL CLORIDRATO; NOT FOUND; 80 MG DRÁGEA; NO_ACR
267425; VERAPAMIL CLORIDRATO; VERAPAMIL CLORIDRATO; NOT FOUND; 80 MG DRÁGEA; NO_ACR
272091; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO INJETAVEL DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
272093; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 - 5 MG. B2 - 2MG. B6 - 2MG. B5 - 3MG. PP - 20MG DRÁGEA; NO_ACR
274567; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 + B6 + B12. SOLUCAO INJETAVEL DRÁGEA; NO_ACR
274567; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1 + B6 + B12. SOLUCAO INJETAVEL DRÁGEA; NO_ACR
278483; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL DRÁGEA; NO_ACR
278483; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL DRÁGEA; NO_ACR
278483; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; VITAMINAS: B1.B2.B6.B12 E PP. SOLUCAO ORAL DRÁGEA; NO_ACR
363088; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1. B2. B5. B6 E PP. SOLUCAO INJETAVEL DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 DRÁGEA; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 10.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 10.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 10.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
267732; VITELINATO DE PRATA; VITELINATO PRATA; VITELINATO PRATA; 10%. SOLUCAO OFTALMICA FRASCO 5.00 ML; NO_ACR
