267187; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 0.1%. SOLUCAO OFTALMICA AMPOLA 2.50 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
276283; DESLANÓSIDO; DESLANOSIDO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
285079; DOLASETRONA MESILATO; DOLASETRONA MESILATO; NOT FOUND; 100 MG AMPOLA 5.00 ML; NO_ACR
288288; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; FOSFATO DISSODICO+ NEOMICINA SULFATO+ FENILEFRINA. 0.5MG + 3.5MG + 5MG/ML. SOLUCAO NASAL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
292427; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 4 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
293657; DOBUTAMINA CLORIDRATO; DOBUTAMINA CLORIDRATO; NOT FOUND; 1 MG/ML. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
300733; DEXAMETASONA; DEXAMETASONA; DEXAMETASONA; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.50 ML; NO_ACR
318970; DIPIRIDAMOL; DIPIRIDAMOL; DIPIRIDAMOL; 100 MG AMPOLA 2.00 ML; NO_ACR
318970; DIPIRIDAMOL; DIPIRIDAMOL; DIPIRIDAMOL; 100 MG AMPOLA 2.00 ML; NO_ACR
318970; DIPIRIDAMOL; DIPIRIDAMOL; DIPIRIDAMOL; 100 MG AMPOLA 2.00 ML; NO_ACR
