267281; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; 10 MG/ML. SOLUCAO ORAL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270621; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 4MG + 500MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 5.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; NO_ACR; AMPOLA; 5.00 ML
270838; ESTRADIOL; ESTRADIOL; ESTRADIOL; 25MG. IMPLANTE COM APLICADOR E PINCA; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270846; ESTRADIOL; ESTRADIOL; ESTRADIOL; VALERATO ASSOCIADO COM NORETISTERONA ENANTATO. 5MG + 50MG/1ML. INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
270971; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADO COM PARACETAMOL. 10MG + 500MG; NO_ACR; AMPOLA; 5.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; NO_ACR; AMPOLA; 10.00 ML
