267160; CLORETO DE POTÁSSIO; CLORETO POTASSIO; CLORETO POTASSIO; 15%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
313186; CLOTRIMAZOL; CLOTRIMAZOL; CLOTRIMAZOL; ASSOCIADO COM DEXAMETASONA ACETATO. 10 MG + 0.4 MG/G. CREME BISNAGA 20.00 G; NO_ACR
314367; CLOSTEBOL ACETATO; CLOSTEBOL ACETATO; NOT FOUND; ASSOCIADO COM NEOMICINA SULFATO. 5 MG + 5 MG/G. CREME. COM APLICADORES BISNAGA 50.00 G; NO_ACR
314367; CLOSTEBOL ACETATO; CLOSTEBOL ACETATO; NOT FOUND; ASSOCIADO COM NEOMICINA SULFATO. 5 MG + 5 MG/G. CREME. COM APLICADORES BISNAGA 30.00 G; NO_ACR
314367; CLOSTEBOL ACETATO; CLOSTEBOL ACETATO; NOT FOUND; ASSOCIADO COM NEOMICINA SULFATO. 5 MG + 5 MG/G. CREME. COM APLICADORES BISNAGA 30.00 G; NO_ACR
327794; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADA COM DEXAMETASONA. 3.5 MG + 1 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
327794; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADA COM DEXAMETASONA. 3.5 MG + 1 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
327794; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADA COM DEXAMETASONA. 3.5 MG + 1 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
327794; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADA COM DEXAMETASONA. 3.5 MG + 1 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
327794; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADA COM DEXAMETASONA. 3.5 MG + 1 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
327794; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADA COM DEXAMETASONA. 3.5 MG + 1 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
327794; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADA COM DEXAMETASONA. 3.5 MG + 1 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
327794; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADA COM DEXAMETASONA. 3.5 MG + 1 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
327794; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADA COM DEXAMETASONA. 3.5 MG + 1 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
331158; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3.5 MG/ML. SOLUCAO OFTALMICA BISNAGA 3.50 G; NO_ACR
331158; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3.5 MG/ML. SOLUCAO OFTALMICA BISNAGA 3.50 G; NO_ACR
331159; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3.5 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
331159; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3.5 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
331159; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3.5 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
331159; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3.5 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
331159; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 3.5 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
332848; CALCIPOTRIOL; CALCIPOTRIOL; CALCIPOTRIOL; ASSOCIADA COM BETAMETASONA DIPROPIONATO. 50MCG/G + 0.5MG/G. POMADA BISNAGA 30.00 G; NO_ACR
332848; CALCIPOTRIOL; CALCIPOTRIOL; CALCIPOTRIOL; ASSOCIADA COM BETAMETASONA DIPROPIONATO. 50MCG/G + 0.5MG/G. POMADA BISNAGA 30.00 G; NO_ACR
332848; CALCIPOTRIOL; CALCIPOTRIOL; CALCIPOTRIOL; ASSOCIADA COM BETAMETASONA DIPROPIONATO. 50MCG/G + 0.5MG/G. POMADA BISNAGA 30.00 G; NO_ACR
332848; CALCIPOTRIOL; CALCIPOTRIOL; CALCIPOTRIOL; ASSOCIADA COM BETAMETASONA DIPROPIONATO. 50MCG/G + 0.5MG/G. POMADA BISNAGA 30.00 G; NO_ACR
332848; CALCIPOTRIOL; CALCIPOTRIOL; CALCIPOTRIOL; ASSOCIADA COM BETAMETASONA DIPROPIONATO. 50MCG/G + 0.5MG/G. POMADA BISNAGA 100.00 G; NO_ACR
332848; CALCIPOTRIOL; CALCIPOTRIOL; CALCIPOTRIOL; ASSOCIADA COM BETAMETASONA DIPROPIONATO. 50MCG/G + 0.5MG/G. POMADA BISNAGA 30.00 G; NO_ACR
332849; CALCIPOTRIOL; CALCIPOTRIOL; CALCIPOTRIOL; 50 MCG/G. POMADA BISNAGA 30.00 G; NO_ACR
332849; CALCIPOTRIOL; CALCIPOTRIOL; CALCIPOTRIOL; 50 MCG/G. POMADA BISNAGA 30.00 G; NO_ACR
332849; CALCIPOTRIOL; CALCIPOTRIOL; CALCIPOTRIOL; 50 MCG/G. POMADA BISNAGA 30.00 G; NO_ACR
332849; CALCIPOTRIOL; CALCIPOTRIOL; CALCIPOTRIOL; 50 MCG/G. POMADA BISNAGA 30.00 G; NO_ACR
332983; COALTAR; COALTAR; NOT FOUND; ALCATRAO DE HULHA. EM VASELINA. 40 MG/ML. SOLUCAO OLEOSA TOPICA. ESPECIALMENTE MANIPULADO BISNAGA 10.00 G; NO_ACR
332983; COALTAR; COALTAR; NOT FOUND; ALCATRAO DE HULHA. EM VASELINA. 40 MG/ML. SOLUCAO OLEOSA TOPICA. ESPECIALMENTE MANIPULADO BISNAGA 10.00 G; NO_ACR
332983; COALTAR; COALTAR; NOT FOUND; ALCATRAO DE HULHA. EM VASELINA. 40 MG/ML. SOLUCAO OLEOSA TOPICA. ESPECIALMENTE MANIPULADO BISNAGA 80.00 G; NO_ACR
332983; COALTAR; COALTAR; NOT FOUND; ALCATRAO DE HULHA. EM VASELINA. 40 MG/ML. SOLUCAO OLEOSA TOPICA. ESPECIALMENTE MANIPULADO BISNAGA 80.00 G; NO_ACR
332983; COALTAR; COALTAR; NOT FOUND; ALCATRAO DE HULHA. EM VASELINA. 40 MG/ML. SOLUCAO OLEOSA TOPICA. ESPECIALMENTE MANIPULADO BISNAGA 10.00 G; NO_ACR
332983; COALTAR; COALTAR; NOT FOUND; ALCATRAO DE HULHA. EM VASELINA. 40 MG/ML. SOLUCAO OLEOSA TOPICA. ESPECIALMENTE MANIPULADO BISNAGA 10.00 G; NO_ACR
332983; COALTAR; COALTAR; NOT FOUND; ALCATRAO DE HULHA. EM VASELINA. 40 MG/ML. SOLUCAO OLEOSA TOPICA. ESPECIALMENTE MANIPULADO BISNAGA 10.00 G; NO_ACR
332983; COALTAR; COALTAR; NOT FOUND; ALCATRAO DE HULHA. EM VASELINA. 40 MG/ML. SOLUCAO OLEOSA TOPICA. ESPECIALMENTE MANIPULADO BISNAGA 10.00 G; NO_ACR
335098; CLORANFENICOL; CLORANFENICOL; CLORANFENICOL; 500 MG BISNAGA 3.50 G; NO_ACR
335106; CLORANFENICOL; CLORANFENICOL; CLORANFENICOL; ASSOCIADO A LIDOCAINA CLORIDRATO. 25 MG + 30 MG/ML. SOLUCAO OTOLOGICA BISNAGA 3.50 G; NO_ACR
340153; CICLOPIROX OLAMINA; CICLOPIROX OLAMINA; CICLOPIROX OLAMINA; 10 MG/ML. SOLUCAO TOPICA BISNAGA 20.00 G; NO_ACR
345638; CLORANFENICOL; CLORANFENICOL; CLORANFENICOL; 4 MG/ML. SOLUCAO OFTALMICA BISNAGA 3.50 G; NO_ACR
368899; CLINDAMICINA; CLINDAMICINA; CLINDAMICINA; ASSOCIADO A PEROXIDO DE BENZOILA. 10 MG + 50 MG/G. GEL BISNAGA 45.00 G; NO_ACR
392661; CLINDAMICINA; CLINDAMICINA; CLINDAMICINA; 20 MG/G. CREME VAGINAL BISNAGA 20.00 G; NO_ACR
392661; CLINDAMICINA; CLINDAMICINA; CLINDAMICINA; 20 MG/G. CREME VAGINAL BISNAGA 20.00 G; NO_ACR
392661; CLINDAMICINA; CLINDAMICINA; CLINDAMICINA; 20 MG/G. CREME VAGINAL BISNAGA 20.00 G; NO_ACR
395837; COALTAR; COALTAR; NOT FOUND; ALCATRAO DE HULHA. 10 MG/G. POMADA. ESPECIALMENTE MANIPULADO BISNAGA 80.00 G; NO_ACR
395837; COALTAR; COALTAR; NOT FOUND; ALCATRAO DE HULHA. 10 MG/G. POMADA. ESPECIALMENTE MANIPULADO BISNAGA 10.00 G; NO_ACR
396073; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; ASSOCIADO A DEXAMETASONA. 3 MG + 1 MG/G. POMADA OFTALMICA BISNAGA 3.50 G; NO_ACR
396302; CETRIMIDA; CETRIMIDA; CETRIMIDA; ASSOCIADA A OLEOS VEGETAIS. 2 MG/G. LOCAO HIDRATANTE BISNAGA 100.00 G; NO_ACR
396302; CETRIMIDA; CETRIMIDA; CETRIMIDA; ASSOCIADA A OLEOS VEGETAIS. 2 MG/G. LOCAO HIDRATANTE BISNAGA 100.00 G; NO_ACR
396667; COLAGENASE; COLAGENASE; COLAGENASE; ASSOCIADA AO CLORANFENICOL. 0.3 UI + 50 MG. OVULO VAGINAL. C/ DEDEIRAS BISNAGA 50.00 G; NO_ACR
397462; CARBÔMER; CARBOMER; CARBOMER; ASSOCIADO AO SORBITOL. 2 MG + 48.5 MG/G. GEL OFTALMICO BISNAGA 10.00 G; NO_ACR
397462; CARBÔMER; CARBOMER; CARBOMER; ASSOCIADO AO SORBITOL. 2 MG + 48.5 MG/G. GEL OFTALMICO BISNAGA 10.00 G; NO_ACR
399161; CLEMASTINA; CLEMASTINA; CLEMASTINA; SAL FUMARATO. ASSOCIADA A DEXAMETASONA. 1 MG + 0.5 MG/G. CREME BISNAGA 20.00 G; NO_ACR
399161; CLEMASTINA; CLEMASTINA; CLEMASTINA; SAL FUMARATO. ASSOCIADA A DEXAMETASONA. 1 MG + 0.5 MG/G. CREME BISNAGA 20.00 G; NO_ACR
422125; CLORETO FÉRRICO; CLORETO FERRICO; NOT FOUND; 50%. GEL. FORMULACAO ESPECIALMENTE MANIPULADA BISNAGA 10.00 G; NO_ACR
422125; CLORETO FÉRRICO; CLORETO FERRICO; NOT FOUND; 50%. GEL. FORMULACAO ESPECIALMENTE MANIPULADA BISNAGA 10.00 G; NO_ACR
422125; CLORETO FÉRRICO; CLORETO FERRICO; NOT FOUND; 50%. GEL. FORMULACAO ESPECIALMENTE MANIPULADA BISNAGA 10.00 G; NO_ACR
422125; CLORETO FÉRRICO; CLORETO FERRICO; NOT FOUND; 50%. GEL. FORMULACAO ESPECIALMENTE MANIPULADA BISNAGA 10.00 G; NO_ACR
422125; CLORETO FÉRRICO; CLORETO FERRICO; NOT FOUND; 50%. GEL. FORMULACAO ESPECIALMENTE MANIPULADA BISNAGA 10.00 G; NO_ACR
268958; COLAGENASE; COLAGENASE; COLAGENASE; 0.6UI/G. POMADA BLISTER; NO_ACR
268959; COLAGENASE; COLAGENASE; COLAGENASE; 1.2UI/G. POMADA BLISTER; NO_ACR
268959; COLAGENASE; COLAGENASE; COLAGENASE; 1.2UI/G. POMADA BLISTER; NO_ACR
270495; COLAGENASE; COLAGENASE; COLAGENASE; ASSOCIADA COM CLORANFENICOL. 0.6UI + 1%. POMADA BLISTER; NO_ACR
270495; COLAGENASE; COLAGENASE; COLAGENASE; ASSOCIADA COM CLORANFENICOL. 0.6UI + 1%. POMADA BLISTER; NO_ACR
240342; CONCENTRADO PARA HEMODIÁLISE; CONCENTRADO PARA HEMODIALISE; NOT FOUND; SOLUCAO ACIDA DE POLIELETROLITICO. HEMODIALISE BOLSA 5.00 L; NO_ACR
240342; CONCENTRADO PARA HEMODIÁLISE; CONCENTRADO PARA HEMODIALISE; NOT FOUND; SOLUCAO ACIDA DE POLIELETROLITICO. HEMODIALISE BOLSA 685.90 G; NO_ACR
240342; CONCENTRADO PARA HEMODIÁLISE; CONCENTRADO PARA HEMODIALISE; NOT FOUND; SOLUCAO ACIDA DE POLIELETROLITICO. HEMODIALISE BOLSA 5.00 L; NO_ACR
240342; CONCENTRADO PARA HEMODIÁLISE; CONCENTRADO PARA HEMODIALISE; NOT FOUND; SOLUCAO ACIDA DE POLIELETROLITICO. HEMODIALISE BOLSA 5.00 L; NO_ACR
240342; CONCENTRADO PARA HEMODIÁLISE; CONCENTRADO PARA HEMODIALISE; NOT FOUND; SOLUCAO ACIDA DE POLIELETROLITICO. HEMODIALISE BOLSA 5.00 L; NO_ACR
240342; CONCENTRADO PARA HEMODIÁLISE; CONCENTRADO PARA HEMODIALISE; NOT FOUND; SOLUCAO ACIDA DE POLIELETROLITICO. HEMODIALISE BOLSA 5.00 L; NO_ACR
240342; CONCENTRADO PARA HEMODIÁLISE; CONCENTRADO PARA HEMODIALISE; NOT FOUND; SOLUCAO ACIDA DE POLIELETROLITICO. HEMODIALISE BOLSA 5.00 L; NO_ACR
240342; CONCENTRADO PARA HEMODIÁLISE; CONCENTRADO PARA HEMODIALISE; NOT FOUND; SOLUCAO ACIDA DE POLIELETROLITICO. HEMODIALISE BOLSA 5.00 L; NO_ACR
267574; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 20%. SOLUCAO INJETAVEL BOLSA 500.00 ML; NO_ACR
267574; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 20%. SOLUCAO INJETAVEL BOLSA 500.00 ML; NO_ACR
267631; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 250 MG BOLSA 100.00 ML; NO_ACR
267631; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 250 MG BOLSA 100.00 ML; NO_ACR
267631; CIPROFLOXACINO CLORIDRATO; CIPROFLOXACINO CLORIDRATO; NOT FOUND; 250 MG BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 125.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 50.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 125.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 1000.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 100.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 250.00 ML; NO_ACR
268236; CLORETO DE SÓDIO; CLORETO SODIO; NOT FOUND; 0.9%_ SOLUCAO INJETAVEL. SISTEMA FECHADO BOLSA 500.00 ML; NO_ACR
