268097; TACROLIMO; TACROLIMO; TACROLIMO; 5 MG; NO_ACR; AMPOLA; 1.00 ML
273195; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 100 MG; NO_ACR; CÁPSULA; 0
273195; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 100 MG; NO_ACR; CÁPSULA; 0
273195; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 100 MG; NO_ACR; CÁPSULA; 0
273195; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 100 MG; NO_ACR; CÁPSULA; 0
273195; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 100 MG; NO_ACR; CÁPSULA; 0
273195; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 100 MG; NO_ACR; CÁPSULA; 0
273195; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 100 MG; NO_ACR; CÁPSULA; 0
273195; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 100 MG; NO_ACR; CÁPSULA; 0
273195; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 100 MG; NO_ACR; CÁPSULA; 0
278264; TRIENTINA CLORIDRATO; TRIENTINA CLORIDRATO; NOT FOUND; 250 MG; NO_ACR; CÁPSULA; 0
278374; TRETINOÍNA; TRETINOINA; TRETINOINA; 100MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
278393; TRETINOÍNA; TRETINOINA; TRETINOINA; 10MG; NO_ACR; CÁPSULA; 0
285081; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG. LIBERACAO PROLONGADA; NO_ACR; CÁPSULA; 0
285081; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG. LIBERACAO PROLONGADA; NO_ACR; CÁPSULA; 0
285081; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG. LIBERACAO PROLONGADA; NO_ACR; CÁPSULA; 0
285081; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG. LIBERACAO PROLONGADA; NO_ACR; CÁPSULA; 0
285081; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG. LIBERACAO PROLONGADA; NO_ACR; CÁPSULA; 0
285081; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG. LIBERACAO PROLONGADA; NO_ACR; CÁPSULA; 0
285081; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG. LIBERACAO PROLONGADA; NO_ACR; CÁPSULA; 0
285953; TEOFILINA; TEOFILINA; TEOFILINA; 300 MG; NO_ACR; CÁPSULA; 0
292380; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG/ML. SOLUCAO ORAL- GOTAS; NO_ACR; CÁPSULA; 0
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; CÁPSULA; 0
293880; TOLTERODINA TARTARATO; TOLTERODINA TARTARATO; NOT FOUND; 2 MG; NO_ACR; CÁPSULA; 0
296657; TRIMEBUTINA MALEATO; TRIMEBUTINA MALEATO; NOT FOUND; 200 MG; NO_ACR; CÁPSULA; 0
296657; TRIMEBUTINA MALEATO; TRIMEBUTINA MALEATO; NOT FOUND; 200 MG; NO_ACR; CÁPSULA; 0
296657; TRIMEBUTINA MALEATO; TRIMEBUTINA MALEATO; NOT FOUND; 200 MG; NO_ACR; CÁPSULA; 0
296657; TRIMEBUTINA MALEATO; TRIMEBUTINA MALEATO; NOT FOUND; 200 MG; NO_ACR; CÁPSULA; 0
296657; TRIMEBUTINA MALEATO; TRIMEBUTINA MALEATO; NOT FOUND; 200 MG; NO_ACR; CÁPSULA; 0
296657; TRIMEBUTINA MALEATO; TRIMEBUTINA MALEATO; NOT FOUND; 200 MG; NO_ACR; CÁPSULA; 0
296657; TRIMEBUTINA MALEATO; TRIMEBUTINA MALEATO; NOT FOUND; 200 MG; NO_ACR; CÁPSULA; 0
304181; TIMOMODULINA; TIMOMODULINA; TIMOMODULINA; 80 MG. EM MICROGRANULOS; NO_ACR; CÁPSULA; 0
304181; TIMOMODULINA; TIMOMODULINA; TIMOMODULINA; 80 MG. EM MICROGRANULOS; NO_ACR; CÁPSULA; 0
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; CÁPSULA; 0
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; CÁPSULA; 0
313000; TIPRANAVIR; TIPRANAVIR; TIPRANAVIR; 250 MG; NO_ACR; CÁPSULA; 0
328992; TOLTERODINA TARTARATO; TOLTERODINA TARTARATO; NOT FOUND; 4 MG. ACAO PROLONGADA; NO_ACR; CÁPSULA; 0
328992; TOLTERODINA TARTARATO; TOLTERODINA TARTARATO; NOT FOUND; 4 MG. ACAO PROLONGADA; NO_ACR; CÁPSULA; 0
328992; TOLTERODINA TARTARATO; TOLTERODINA TARTARATO; NOT FOUND; 4 MG. ACAO PROLONGADA; NO_ACR; CÁPSULA; 0
328992; TOLTERODINA TARTARATO; TOLTERODINA TARTARATO; NOT FOUND; 4 MG. ACAO PROLONGADA; NO_ACR; CÁPSULA; 0
342526; TIOTRÓPIO BROMETO; TIOTROPIO BROMETO; NOT FOUND; 18 MCG. CAPSULA PO P/ INALACAO; NO_ACR; CÁPSULA; 0
364796; TOPIRAMATO; TOPIRAMATO; TOPIRAMATO; 15 MG; NO_ACR; CÁPSULA; 0
364796; TOPIRAMATO; TOPIRAMATO; TOPIRAMATO; 15 MG; NO_ACR; CÁPSULA; 0
383660; TIOTRÓPIO BROMETO; TIOTROPIO BROMETO; NOT FOUND; SAL BROMETO. 2.5 MCG/DOSE. SOLUCAO P/ INALACAO. COM INALADOR; NO_ACR; CÁPSULA; 0
389803; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 180 MG; NO_ACR; CÁPSULA; 0
389803; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 180 MG; NO_ACR; CÁPSULA; 0
389803; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 180 MG; NO_ACR; CÁPSULA; 0
389803; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 180 MG; NO_ACR; CÁPSULA; 0
389803; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 180 MG; NO_ACR; CÁPSULA; 0
389803; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 180 MG; NO_ACR; CÁPSULA; 0
392617; TIANFENICOL; TIANFENICOL; TIANFENICOL; 500 MG; NO_ACR; CÁPSULA; 0
393953; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 140 MG; NO_ACR; CÁPSULA; 0
393953; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 140 MG; NO_ACR; CÁPSULA; 0
393953; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 140 MG; NO_ACR; CÁPSULA; 0
393953; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 140 MG; NO_ACR; CÁPSULA; 0
393953; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 140 MG; NO_ACR; CÁPSULA; 0
393953; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 140 MG; NO_ACR; CÁPSULA; 0
393953; TEMOZOLOMIDA; TEMOZOLOMIDA; TEMOZOLOMIDA; 140 MG; NO_ACR; CÁPSULA; 0
396211; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG; NO_ACR; CÁPSULA; 0
396211; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG; NO_ACR; CÁPSULA; 0
396211; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG; NO_ACR; CÁPSULA; 0
396211; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG; NO_ACR; CÁPSULA; 0
396211; TANSULOSINA; TANSULOSINA; TANSULOSINA; 0.4 MG; NO_ACR; CÁPSULA; 0
417811; TAFAMIDIS; TAFAMIDIS; TAFAMIDIS; 20 MG; NO_ACR; CÁPSULA; 0
417811; TAFAMIDIS; TAFAMIDIS; TAFAMIDIS; 20 MG; NO_ACR; CÁPSULA; 0
417811; TAFAMIDIS; TAFAMIDIS; TAFAMIDIS; 20 MG; NO_ACR; CÁPSULA; 0
417811; TAFAMIDIS; TAFAMIDIS; TAFAMIDIS; 20 MG; NO_ACR; CÁPSULA; 0
417811; TAFAMIDIS; TAFAMIDIS; TAFAMIDIS; 20 MG; NO_ACR; CÁPSULA; 0
417811; TAFAMIDIS; TAFAMIDIS; TAFAMIDIS; 20 MG; NO_ACR; CÁPSULA; 0
417811; TAFAMIDIS; TAFAMIDIS; TAFAMIDIS; 20 MG; NO_ACR; CÁPSULA; 0
417811; TAFAMIDIS; TAFAMIDIS; TAFAMIDIS; 20 MG; NO_ACR; CÁPSULA; 0
417811; TAFAMIDIS; TAFAMIDIS; TAFAMIDIS; 20 MG; NO_ACR; CÁPSULA; 0
417811; TAFAMIDIS; TAFAMIDIS; TAFAMIDIS; 20 MG; NO_ACR; CÁPSULA; 0
428966; TOBRAMICINA; TOBRAMICINA; TOBRAMICINA; 28 MG. CAPSULA PO PARA INALACAO. COM INALADOR; NO_ACR; CÁPSULA; 0
267419; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 50 MG/ML. SUSPENSAO ORAL; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268155; TIABENDAZOL; TIABENDAZOL; TIABENDAZOL; 500 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268531; TENOXICAM; TENOXICAM; TENOXICAM; 20 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
268534; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG; NO_ACR; COMPRIMIDO; 0
